website_session_id,product_made_it,mrfuzzy_made_it,cart_made_it,shipping_made_it,billing_made_it,thankyou_made_it
23107,0,0,0,0,0,0
23110,1,1,0,0,0,0
23113,0,0,0,0,0,0
23114,0,0,0,0,0,0
23115,0,0,0,0,0,0
23116,0,0,0,0,0,0
23117,0,0,0,0,0,0
23119,0,0,0,0,0,0
23120,0,0,0,0,0,0
23121,0,0,0,0,0,0
23122,0,0,0,0,0,0
23123,0,0,0,0,0,0
23125,1,0,0,0,0,0
23128,1,0,0,0,0,0
23129,0,0,0,0,0,0
23130,1,1,0,0,0,0
23131,0,0,0,0,0,0
23132,1,0,0,0,0,0
23133,1,0,0,0,0,0
23135,1,1,1,1,1,1
23136,1,0,0,0,0,0
23137,0,0,0,0,0,0
23139,1,0,0,0,0,0
23140,1,1,0,0,0,0
23143,1,0,0,0,0,0
23144,0,0,0,0,0,0
23145,0,0,0,0,0,0
23146,1,1,1,1,1,0
23147,0,0,0,0,0,0
23152,0,0,0,0,0,0
23153,0,0,0,0,0,0
23154,0,0,0,0,0,0
23155,1,1,0,0,0,0
23156,0,0,0,0,0,0
23157,1,1,1,0,0,0
23159,0,0,0,0,0,0
23160,1,1,0,0,0,0
23161,0,0,0,0,0,0
23162,0,0,0,0,0,0
23163,1,1,1,0,0,0
23164,0,0,0,0,0,0
23165,1,0,0,0,0,0
23166,0,0,0,0,0,0
23168,1,1,0,0,0,0
23170,1,0,0,0,0,0
23172,1,1,1,0,0,0
23174,1,1,0,0,0,0
23176,0,0,0,0,0,0
23179,1,1,0,0,0,0
23180,1,0,0,0,0,0
23183,0,0,0,0,0,0
23184,0,0,0,0,0,0
23185,0,0,0,0,0,0
23186,1,1,1,1,1,1
23187,0,0,0,0,0,0
23188,0,0,0,0,0,0
23189,0,0,0,0,0,0
23191,0,0,0,0,0,0
23195,0,0,0,0,0,0
23196,1,0,0,0,0,0
23198,0,0,0,0,0,0
23199,0,0,0,0,0,0
23200,0,0,0,0,0,0
23201,0,0,0,0,0,0
23202,0,0,0,0,0,0
23203,0,0,0,0,0,0
23205,0,0,0,0,0,0
23206,0,0,0,0,0,0
23207,1,1,1,1,0,0
23208,1,0,0,0,0,0
23209,1,1,0,0,0,0
23210,0,0,0,0,0,0
23211,1,1,0,0,0,0
23212,0,0,0,0,0,0
23213,1,1,1,0,0,0
23214,0,0,0,0,0,0
23217,1,1,0,0,0,0
23218,0,0,0,0,0,0
23221,1,1,0,0,0,0
23224,0,0,0,0,0,0
23226,0,0,0,0,0,0
23227,1,1,0,0,0,0
23229,0,0,0,0,0,0
23230,0,0,0,0,0,0
23231,0,0,0,0,0,0
23234,0,0,0,0,0,0
23235,0,0,0,0,0,0
23236,1,1,0,0,0,0
23238,1,1,1,0,0,0
23240,0,0,0,0,0,0
23241,0,0,0,0,0,0
23243,0,0,0,0,0,0
23244,1,1,0,0,0,0
23245,0,0,0,0,0,0
23247,0,0,0,0,0,0
23250,0,0,0,0,0,0
23256,1,1,1,1,1,1
23257,1,1,0,0,0,0
23258,0,0,0,0,0,0
23260,0,0,0,0,0,0
23261,0,0,0,0,0,0
23263,0,0,0,0,0,0
23264,1,1,0,0,0,0
23265,0,0,0,0,0,0
23266,1,1,0,0,0,0
23269,1,1,0,0,0,0
23270,1,1,0,0,0,0
23272,1,1,0,0,0,0
23276,1,1,0,0,0,0
23278,0,0,0,0,0,0
23280,1,0,0,0,0,0
23281,1,1,0,0,0,0
23282,0,0,0,0,0,0
23283,0,0,0,0,0,0
23284,0,0,0,0,0,0
23286,0,0,0,0,0,0
23287,0,0,0,0,0,0
23288,0,0,0,0,0,0
23289,0,0,0,0,0,0
23290,0,0,0,0,0,0
23293,1,1,0,0,0,0
23294,0,0,0,0,0,0
23295,0,0,0,0,0,0
23297,0,0,0,0,0,0
23300,0,0,0,0,0,0
23301,1,1,1,0,0,0
23302,1,1,0,0,0,0
23304,0,0,0,0,0,0
23306,1,1,0,0,0,0
23307,1,0,0,0,0,0
23308,0,0,0,0,0,0
23309,1,1,1,1,1,1
23310,1,1,0,0,0,0
23311,1,0,0,0,0,0
23314,1,0,0,0,0,0
23315,1,1,1,0,0,0
23316,1,1,0,0,0,0
23317,1,1,0,0,0,0
23319,0,0,0,0,0,0
23320,1,1,1,1,1,0
23321,1,1,0,0,0,0
23322,1,0,0,0,0,0
23323,1,1,1,1,1,1
23328,0,0,0,0,0,0
23329,0,0,0,0,0,0
23330,0,0,0,0,0,0
23331,0,0,0,0,0,0
23332,1,1,1,1,0,0
23333,1,1,0,0,0,0
23337,0,0,0,0,0,0
23338,1,1,0,0,0,0
23339,1,1,0,0,0,0
23340,1,1,0,0,0,0
23341,0,0,0,0,0,0
23342,0,0,0,0,0,0
23343,0,0,0,0,0,0
23344,1,0,0,0,0,0
23345,1,0,0,0,0,0
23346,0,0,0,0,0,0
23347,1,1,1,1,1,0
23348,1,1,1,1,1,0
23349,0,0,0,0,0,0
23351,1,1,1,1,1,0
23353,1,1,1,1,1,1
23354,0,0,0,0,0,0
23355,0,0,0,0,0,0
23356,0,0,0,0,0,0
23357,1,1,1,1,1,1
23358,1,1,1,1,1,1
23359,1,1,1,0,0,0
23360,1,1,1,0,0,0
23363,0,0,0,0,0,0
23367,1,1,0,0,0,0
23368,1,1,1,1,1,1
23369,0,0,0,0,0,0
23370,0,0,0,0,0,0
23372,0,0,0,0,0,0
23373,1,1,0,0,0,0
23374,0,0,0,0,0,0
23375,1,1,0,0,0,0
23377,0,0,0,0,0,0
23378,0,0,0,0,0,0
23379,0,0,0,0,0,0
23382,0,0,0,0,0,0
23383,0,0,0,0,0,0
23385,1,0,0,0,0,0
23387,1,0,0,0,0,0
23389,1,1,0,0,0,0
23392,1,0,0,0,0,0
23393,0,0,0,0,0,0
23394,1,1,0,0,0,0
23395,0,0,0,0,0,0
23396,1,1,0,0,0,0
23397,1,1,1,1,1,0
23398,0,0,0,0,0,0
23399,1,1,1,1,1,1
23401,0,0,0,0,0,0
23402,1,1,0,0,0,0
23403,0,0,0,0,0,0
23405,0,0,0,0,0,0
23410,1,1,0,0,0,0
23411,0,0,0,0,0,0
23412,1,0,0,0,0,0
23413,1,1,1,0,0,0
23414,0,0,0,0,0,0
23415,1,0,0,0,0,0
23416,1,1,0,0,0,0
23417,0,0,0,0,0,0
23418,1,1,0,0,0,0
23419,1,1,1,1,1,0
23420,1,1,1,0,0,0
23422,1,1,1,0,0,0
23424,0,0,0,0,0,0
23425,1,0,0,0,0,0
23426,1,0,0,0,0,0
23427,0,0,0,0,0,0
23429,1,1,1,0,0,0
23430,0,0,0,0,0,0
23431,1,1,1,0,0,0
23434,0,0,0,0,0,0
23435,0,0,0,0,0,0
23436,0,0,0,0,0,0
23438,1,1,0,0,0,0
23441,0,0,0,0,0,0
23443,0,0,0,0,0,0
23444,1,0,0,0,0,0
23445,1,0,0,0,0,0
23446,0,0,0,0,0,0
23448,1,1,0,0,0,0
23449,1,1,0,0,0,0
23450,0,0,0,0,0,0
23452,0,0,0,0,0,0
23453,0,0,0,0,0,0
23456,0,0,0,0,0,0
23457,1,1,1,1,1,0
23461,0,0,0,0,0,0
23462,1,1,0,0,0,0
23463,1,1,1,0,0,0
23465,0,0,0,0,0,0
23466,0,0,0,0,0,0
23468,0,0,0,0,0,0
23469,1,1,0,0,0,0
23470,1,1,0,0,0,0
23471,0,0,0,0,0,0
23473,0,0,0,0,0,0
23474,0,0,0,0,0,0
23475,1,1,1,1,1,0
23479,1,1,0,0,0,0
23480,1,0,0,0,0,0
23482,1,1,1,0,0,0
23486,1,1,0,0,0,0
23487,0,0,0,0,0,0
23488,1,1,0,0,0,0
23489,0,0,0,0,0,0
23492,0,0,0,0,0,0
23494,0,0,0,0,0,0
23495,0,0,0,0,0,0
23496,0,0,0,0,0,0
23498,1,1,0,0,0,0
23499,0,0,0,0,0,0
23500,0,0,0,0,0,0
23501,0,0,0,0,0,0
23502,1,1,0,0,0,0
23503,0,0,0,0,0,0
23506,1,1,0,0,0,0
23507,0,0,0,0,0,0
23508,0,0,0,0,0,0
23509,1,1,1,1,0,0
23513,0,0,0,0,0,0
23516,0,0,0,0,0,0
23517,0,0,0,0,0,0
23518,0,0,0,0,0,0
23519,0,0,0,0,0,0
23520,0,0,0,0,0,0
23521,0,0,0,0,0,0
23522,1,0,0,0,0,0
23523,0,0,0,0,0,0
23524,0,0,0,0,0,0
23525,0,0,0,0,0,0
23527,0,0,0,0,0,0
23528,0,0,0,0,0,0
23530,0,0,0,0,0,0
23531,1,1,0,0,0,0
23532,1,1,0,0,0,0
23533,1,1,0,0,0,0
23535,0,0,0,0,0,0
23536,0,0,0,0,0,0
23537,1,1,1,1,1,0
23538,0,0,0,0,0,0
23539,0,0,0,0,0,0
23542,1,0,0,0,0,0
23543,1,1,0,0,0,0
23544,1,1,0,0,0,0
23545,0,0,0,0,0,0
23546,0,0,0,0,0,0
23547,1,1,0,0,0,0
23548,0,0,0,0,0,0
23549,0,0,0,0,0,0
23551,1,1,0,0,0,0
23552,0,0,0,0,0,0
23556,0,0,0,0,0,0
23557,1,1,1,1,1,0
23559,1,0,0,0,0,0
23561,1,1,0,0,0,0
23564,1,0,0,0,0,0
23566,0,0,0,0,0,0
23567,1,1,1,1,0,0
23568,1,0,0,0,0,0
23569,0,0,0,0,0,0
23571,0,0,0,0,0,0
23573,0,0,0,0,0,0
23574,1,0,0,0,0,0
23575,1,1,0,0,0,0
23576,0,0,0,0,0,0
23577,1,0,0,0,0,0
23578,1,0,0,0,0,0
23579,1,1,0,0,0,0
23580,0,0,0,0,0,0
23582,1,0,0,0,0,0
23583,1,1,0,0,0,0
23584,1,1,0,0,0,0
23585,0,0,0,0,0,0
23588,0,0,0,0,0,0
23589,0,0,0,0,0,0
23590,1,1,1,1,0,0
23591,0,0,0,0,0,0
23592,0,0,0,0,0,0
23593,0,0,0,0,0,0
23595,1,1,0,0,0,0
23597,0,0,0,0,0,0
23598,0,0,0,0,0,0
23599,1,1,0,0,0,0
23602,0,0,0,0,0,0
23606,0,0,0,0,0,0
23608,0,0,0,0,0,0
23609,1,0,0,0,0,0
23610,0,0,0,0,0,0
23611,0,0,0,0,0,0
23612,0,0,0,0,0,0
23616,1,1,1,1,1,0
23617,0,0,0,0,0,0
23618,1,0,0,0,0,0
23621,0,0,0,0,0,0
23622,0,0,0,0,0,0
23623,0,0,0,0,0,0
23625,1,1,1,0,0,0
23626,0,0,0,0,0,0
23628,1,1,0,0,0,0
23631,0,0,0,0,0,0
23635,1,1,1,1,0,0
23637,1,0,0,0,0,0
23639,1,1,0,0,0,0
23640,0,0,0,0,0,0
23642,1,1,0,0,0,0
23643,0,0,0,0,0,0
23644,1,0,0,0,0,0
23645,0,0,0,0,0,0
23646,1,1,1,1,0,0
23648,1,1,1,1,1,1
23650,1,1,0,0,0,0
23651,1,1,0,0,0,0
23652,1,1,1,1,1,0
23654,0,0,0,0,0,0
23655,0,0,0,0,0,0
23656,0,0,0,0,0,0
23659,0,0,0,0,0,0
23660,0,0,0,0,0,0
23661,1,0,0,0,0,0
23663,0,0,0,0,0,0
23666,0,0,0,0,0,0
23669,0,0,0,0,0,0
23670,1,0,0,0,0,0
23671,0,0,0,0,0,0
23672,1,1,0,0,0,0
23674,1,1,0,0,0,0
23675,0,0,0,0,0,0
23676,1,1,0,0,0,0
23678,0,0,0,0,0,0
23679,0,0,0,0,0,0
23680,0,0,0,0,0,0
23681,0,0,0,0,0,0
23683,0,0,0,0,0,0
23684,1,0,0,0,0,0
23690,1,0,0,0,0,0
23691,0,0,0,0,0,0
23692,0,0,0,0,0,0
23694,0,0,0,0,0,0
23695,0,0,0,0,0,0
23696,0,0,0,0,0,0
23697,1,0,0,0,0,0
23699,1,0,0,0,0,0
23700,0,0,0,0,0,0
23703,0,0,0,0,0,0
23704,0,0,0,0,0,0
23708,0,0,0,0,0,0
23709,0,0,0,0,0,0
23711,0,0,0,0,0,0
23712,1,1,1,1,1,1
23714,0,0,0,0,0,0
23717,1,1,0,0,0,0
23718,0,0,0,0,0,0
23720,1,0,0,0,0,0
23722,0,0,0,0,0,0
23724,0,0,0,0,0,0
23725,0,0,0,0,0,0
23727,0,0,0,0,0,0
23729,0,0,0,0,0,0
23730,1,1,0,0,0,0
23731,0,0,0,0,0,0
23734,0,0,0,0,0,0
23735,1,0,0,0,0,0
23740,1,1,0,0,0,0
23741,1,0,0,0,0,0
23742,1,1,1,1,1,0
23743,1,1,1,0,0,0
23744,0,0,0,0,0,0
23745,0,0,0,0,0,0
23747,0,0,0,0,0,0
23748,1,1,1,0,0,0
23749,0,0,0,0,0,0
23750,0,0,0,0,0,0
23751,1,0,0,0,0,0
23752,1,0,0,0,0,0
23753,1,1,0,0,0,0
23755,1,1,1,1,0,0
23756,0,0,0,0,0,0
23757,0,0,0,0,0,0
23758,1,0,0,0,0,0
23759,0,0,0,0,0,0
23760,1,1,0,0,0,0
23761,0,0,0,0,0,0
23763,1,1,1,1,1,1
23764,0,0,0,0,0,0
23765,0,0,0,0,0,0
23766,0,0,0,0,0,0
23768,1,1,1,1,1,0
23769,0,0,0,0,0,0
23770,1,1,0,0,0,0
23771,0,0,0,0,0,0
23772,1,1,1,1,0,0
23774,0,0,0,0,0,0
23775,0,0,0,0,0,0
23777,1,1,1,1,1,0
23778,1,1,1,0,0,0
23779,1,1,0,0,0,0
23780,0,0,0,0,0,0
23782,0,0,0,0,0,0
23784,1,1,1,0,0,0
23785,0,0,0,0,0,0
23786,0,0,0,0,0,0
23788,0,0,0,0,0,0
23789,1,1,0,0,0,0
23790,0,0,0,0,0,0
23792,0,0,0,0,0,0
23793,0,0,0,0,0,0
23795,1,1,0,0,0,0
23796,1,0,0,0,0,0
23797,1,0,0,0,0,0
23799,0,0,0,0,0,0
23800,0,0,0,0,0,0
23801,0,0,0,0,0,0
23803,1,1,0,0,0,0
23804,0,0,0,0,0,0
23805,0,0,0,0,0,0
23807,1,0,0,0,0,0
23808,0,0,0,0,0,0
23809,0,0,0,0,0,0
23811,0,0,0,0,0,0
23812,0,0,0,0,0,0
23816,1,1,1,0,0,0
23817,1,1,0,0,0,0
23819,1,0,0,0,0,0
23820,1,1,0,0,0,0
23821,1,1,1,1,1,0
23822,0,0,0,0,0,0
23823,0,0,0,0,0,0
23824,0,0,0,0,0,0
23828,0,0,0,0,0,0
23829,0,0,0,0,0,0
23831,1,0,0,0,0,0
23832,1,1,1,0,0,0
23833,0,0,0,0,0,0
23834,0,0,0,0,0,0
23836,0,0,0,0,0,0
23837,0,0,0,0,0,0
23839,0,0,0,0,0,0
23840,0,0,0,0,0,0
23841,1,1,1,0,0,0
23842,1,0,0,0,0,0
23846,1,1,1,1,1,0
23847,0,0,0,0,0,0
23849,0,0,0,0,0,0
23850,1,1,1,0,0,0
23851,1,1,0,0,0,0
23852,0,0,0,0,0,0
23853,0,0,0,0,0,0
23854,1,1,0,0,0,0
23855,0,0,0,0,0,0
23856,1,0,0,0,0,0
23857,1,1,1,1,0,0
23858,0,0,0,0,0,0
23860,0,0,0,0,0,0
23861,1,1,0,0,0,0
23862,0,0,0,0,0,0
23863,1,0,0,0,0,0
23864,0,0,0,0,0,0
23865,0,0,0,0,0,0
23866,0,0,0,0,0,0
23867,0,0,0,0,0,0
23868,0,0,0,0,0,0
23869,1,1,1,1,1,0
23871,0,0,0,0,0,0
23874,0,0,0,0,0,0
23876,1,1,1,1,1,1
23877,1,1,1,0,0,0
23879,0,0,0,0,0,0
23880,0,0,0,0,0,0
23881,0,0,0,0,0,0
23882,0,0,0,0,0,0
23884,1,1,0,0,0,0
23886,1,1,1,0,0,0
23887,0,0,0,0,0,0
23889,0,0,0,0,0,0
23890,1,1,1,1,1,0
23891,0,0,0,0,0,0
23893,0,0,0,0,0,0
23896,0,0,0,0,0,0
23897,0,0,0,0,0,0
23902,0,0,0,0,0,0
23903,1,0,0,0,0,0
23904,0,0,0,0,0,0
23905,0,0,0,0,0,0
23906,0,0,0,0,0,0
23908,1,1,0,0,0,0
23910,0,0,0,0,0,0
23911,0,0,0,0,0,0
23912,1,1,0,0,0,0
23913,0,0,0,0,0,0
23916,0,0,0,0,0,0
23917,0,0,0,0,0,0
23919,0,0,0,0,0,0
23920,1,1,1,1,1,0
23924,0,0,0,0,0,0
23926,1,1,1,1,0,0
23928,1,1,0,0,0,0
23929,0,0,0,0,0,0
23930,0,0,0,0,0,0
23934,0,0,0,0,0,0
23936,0,0,0,0,0,0
23937,0,0,0,0,0,0
23938,0,0,0,0,0,0
23941,1,1,0,0,0,0
23944,0,0,0,0,0,0
23945,1,1,0,0,0,0
23946,1,1,0,0,0,0
23948,1,1,0,0,0,0
23949,0,0,0,0,0,0
23951,1,0,0,0,0,0
23952,0,0,0,0,0,0
23954,1,0,0,0,0,0
23956,1,0,0,0,0,0
23959,0,0,0,0,0,0
23960,0,0,0,0,0,0
23962,1,1,1,1,1,0
23963,0,0,0,0,0,0
23967,1,0,0,0,0,0
23968,0,0,0,0,0,0
23971,1,1,1,1,1,1
23973,0,0,0,0,0,0
23975,0,0,0,0,0,0
23976,0,0,0,0,0,0
23977,0,0,0,0,0,0
23979,0,0,0,0,0,0
23980,0,0,0,0,0,0
23981,1,1,1,1,1,1
23982,0,0,0,0,0,0
23984,1,0,0,0,0,0
23985,0,0,0,0,0,0
23986,1,1,0,0,0,0
23987,0,0,0,0,0,0
23988,0,0,0,0,0,0
23989,0,0,0,0,0,0
23990,1,1,0,0,0,0
23991,1,1,0,0,0,0
23992,1,1,0,0,0,0
23994,0,0,0,0,0,0
23997,1,1,1,1,1,1
23998,0,0,0,0,0,0
23999,1,1,0,0,0,0
24001,1,1,1,0,0,0
24002,0,0,0,0,0,0
24005,1,0,0,0,0,0
24007,0,0,0,0,0,0
24008,0,0,0,0,0,0
24010,0,0,0,0,0,0
24011,1,1,1,1,1,1
24014,0,0,0,0,0,0
24015,1,1,0,0,0,0
24016,1,1,0,0,0,0
24017,1,1,0,0,0,0
24019,1,1,1,1,1,1
24020,1,1,0,0,0,0
24022,1,1,0,0,0,0
24023,1,1,0,0,0,0
24024,0,0,0,0,0,0
24027,1,0,0,0,0,0
24028,0,0,0,0,0,0
24029,1,0,0,0,0,0
24030,1,0,0,0,0,0
24031,1,1,0,0,0,0
24035,1,1,1,1,1,0
24036,0,0,0,0,0,0
24038,1,0,0,0,0,0
24040,1,0,0,0,0,0
24041,0,0,0,0,0,0
24043,0,0,0,0,0,0
24045,1,0,0,0,0,0
24046,0,0,0,0,0,0
24055,0,0,0,0,0,0
24056,1,1,1,1,0,0
24057,0,0,0,0,0,0
24058,1,1,0,0,0,0
24059,0,0,0,0,0,0
24061,0,0,0,0,0,0
24062,1,1,0,0,0,0
24065,0,0,0,0,0,0
24069,0,0,0,0,0,0
24071,0,0,0,0,0,0
24073,0,0,0,0,0,0
24074,0,0,0,0,0,0
24076,1,1,1,1,0,0
24077,0,0,0,0,0,0
24078,1,1,0,0,0,0
24080,0,0,0,0,0,0
24081,1,1,0,0,0,0
24082,0,0,0,0,0,0
24083,1,1,1,1,1,0
24084,0,0,0,0,0,0
24085,1,1,0,0,0,0
24088,1,1,1,1,0,0
24089,0,0,0,0,0,0
24091,0,0,0,0,0,0
24092,1,1,1,1,1,0
24094,1,0,0,0,0,0
24095,0,0,0,0,0,0
24096,0,0,0,0,0,0
24098,0,0,0,0,0,0
24099,0,0,0,0,0,0
24100,1,0,0,0,0,0
24102,1,1,1,1,1,1
24104,1,0,0,0,0,0
24107,1,1,1,0,0,0
24110,0,0,0,0,0,0
24111,0,0,0,0,0,0
24112,0,0,0,0,0,0
24113,0,0,0,0,0,0
24114,1,1,1,0,0,0
24115,1,1,0,0,0,0
24116,0,0,0,0,0,0
24117,1,1,0,0,0,0
24118,0,0,0,0,0,0
24119,1,1,0,0,0,0
24121,1,1,1,1,1,1
24122,1,1,0,0,0,0
24123,1,0,0,0,0,0
24124,1,0,0,0,0,0
24125,1,1,1,1,1,0
24128,0,0,0,0,0,0
24129,0,0,0,0,0,0
24131,0,0,0,0,0,0
24132,1,1,0,0,0,0
24133,0,0,0,0,0,0
24136,0,0,0,0,0,0
24137,0,0,0,0,0,0
24139,0,0,0,0,0,0
24140,1,1,0,0,0,0
24141,0,0,0,0,0,0
24142,1,1,0,0,0,0
24143,0,0,0,0,0,0
24144,0,0,0,0,0,0
24146,1,1,0,0,0,0
24147,1,1,1,0,0,0
24150,0,0,0,0,0,0
24151,1,1,1,1,1,1
24152,0,0,0,0,0,0
24155,0,0,0,0,0,0
24158,1,0,0,0,0,0
24159,0,0,0,0,0,0
24160,1,1,1,1,0,0
24161,0,0,0,0,0,0
24162,0,0,0,0,0,0
24163,0,0,0,0,0,0
24164,0,0,0,0,0,0
24167,1,1,0,0,0,0
24168,1,1,0,0,0,0
24172,0,0,0,0,0,0
24173,0,0,0,0,0,0
24174,0,0,0,0,0,0
24175,0,0,0,0,0,0
24177,1,1,1,1,1,1
24180,1,1,1,1,1,1
24181,1,0,0,0,0,0
24183,1,0,0,0,0,0
24185,0,0,0,0,0,0
24186,0,0,0,0,0,0
24187,1,1,0,0,0,0
24188,1,0,0,0,0,0
24190,1,0,0,0,0,0
24191,1,1,0,0,0,0
24192,0,0,0,0,0,0
24193,1,1,1,1,0,0
24194,0,0,0,0,0,0
24195,0,0,0,0,0,0
24196,1,0,0,0,0,0
24197,0,0,0,0,0,0
24198,1,0,0,0,0,0
24199,0,0,0,0,0,0
24200,0,0,0,0,0,0
24201,0,0,0,0,0,0
24202,0,0,0,0,0,0
24203,1,1,0,0,0,0
24204,1,1,1,1,0,0
24206,0,0,0,0,0,0
24207,1,1,1,1,1,0
24208,1,1,1,0,0,0
24209,0,0,0,0,0,0
24215,0,0,0,0,0,0
24216,0,0,0,0,0,0
24220,0,0,0,0,0,0
24221,1,1,0,0,0,0
24223,1,1,0,0,0,0
24225,0,0,0,0,0,0
24226,0,0,0,0,0,0
24227,0,0,0,0,0,0
24228,0,0,0,0,0,0
24230,0,0,0,0,0,0
24231,0,0,0,0,0,0
24232,0,0,0,0,0,0
24234,0,0,0,0,0,0
24235,0,0,0,0,0,0
24236,0,0,0,0,0,0
24238,0,0,0,0,0,0
24240,0,0,0,0,0,0
24242,1,1,0,0,0,0
24245,0,0,0,0,0,0
24246,1,0,0,0,0,0
24247,0,0,0,0,0,0
24248,1,1,1,1,1,0
24252,1,1,0,0,0,0
24253,0,0,0,0,0,0
24255,1,0,0,0,0,0
24256,1,0,0,0,0,0
24257,0,0,0,0,0,0
24258,0,0,0,0,0,0
24260,1,1,1,1,1,0
24263,0,0,0,0,0,0
24264,1,1,0,0,0,0
24265,1,0,0,0,0,0
24266,1,0,0,0,0,0
24267,0,0,0,0,0,0
24270,0,0,0,0,0,0
24271,1,1,1,0,0,0
24272,0,0,0,0,0,0
24273,0,0,0,0,0,0
24274,1,1,0,0,0,0
24275,0,0,0,0,0,0
24276,1,1,1,1,1,1
24277,1,1,1,1,1,0
24278,0,0,0,0,0,0
24279,1,1,0,0,0,0
24280,1,1,0,0,0,0
24281,0,0,0,0,0,0
24282,1,0,0,0,0,0
24283,1,1,1,0,0,0
24285,0,0,0,0,0,0
24286,0,0,0,0,0,0
24287,1,0,0,0,0,0
24288,0,0,0,0,0,0
24290,0,0,0,0,0,0
24291,1,1,1,1,1,1
