time_period,cart_session_id,clicked_to_another_page,placed_order,items_purchased,price_usd
"B. Post_Cross_Sell",133206,1,0,NULL,NULL
"B. Post_Cross_Sell",133209,1,1,1,49.99
"B. Post_Cross_Sell",133213,1,1,1,59.99
"B. Post_Cross_Sell",133214,1,1,1,49.99
"B. Post_Cross_Sell",133217,1,1,1,59.99
"B. Post_Cross_Sell",133218,1,0,NULL,NULL
"B. Post_Cross_Sell",133226,0,0,NULL,NULL
"B. Post_Cross_Sell",133230,0,0,NULL,NULL
"B. Post_Cross_Sell",133232,0,0,NULL,NULL
"B. Post_Cross_Sell",133244,1,0,NULL,NULL
"B. Post_Cross_Sell",133245,0,0,NULL,NULL
"B. Post_Cross_Sell",133258,1,1,1,49.99
"B. Post_Cross_Sell",133261,1,1,1,49.99
"B. Post_Cross_Sell",133268,1,1,1,49.99
"B. Post_Cross_Sell",133276,1,1,1,59.99
"B. Post_Cross_Sell",133279,0,0,NULL,NULL
"B. Post_Cross_Sell",133281,1,1,1,49.99
"B. Post_Cross_Sell",133291,1,1,1,49.99
"B. Post_Cross_Sell",133294,0,0,NULL,NULL
"B. Post_Cross_Sell",133298,1,0,NULL,NULL
"B. Post_Cross_Sell",133301,1,1,1,59.99
"B. Post_Cross_Sell",133302,1,1,1,59.99
"B. Post_Cross_Sell",133308,1,1,1,49.99
"B. Post_Cross_Sell",133314,1,0,NULL,NULL
"B. Post_Cross_Sell",133321,1,1,1,49.99
"B. Post_Cross_Sell",133326,0,0,NULL,NULL
"B. Post_Cross_Sell",133344,0,0,NULL,NULL
"B. Post_Cross_Sell",133345,0,0,NULL,NULL
"B. Post_Cross_Sell",133346,1,1,1,49.99
"B. Post_Cross_Sell",133355,0,0,NULL,NULL
"B. Post_Cross_Sell",133356,1,0,NULL,NULL
"B. Post_Cross_Sell",133366,1,0,NULL,NULL
"B. Post_Cross_Sell",133373,0,0,NULL,NULL
"B. Post_Cross_Sell",133375,1,1,1,59.99
"B. Post_Cross_Sell",133378,0,0,NULL,NULL
"B. Post_Cross_Sell",133379,1,0,NULL,NULL
"B. Post_Cross_Sell",133382,1,1,1,49.99
"B. Post_Cross_Sell",133387,0,0,NULL,NULL
"B. Post_Cross_Sell",133400,1,1,1,49.99
"B. Post_Cross_Sell",133407,1,1,1,49.99
"B. Post_Cross_Sell",133410,0,0,NULL,NULL
"B. Post_Cross_Sell",133411,1,0,NULL,NULL
"B. Post_Cross_Sell",133428,0,0,NULL,NULL
"B. Post_Cross_Sell",133431,0,0,NULL,NULL
"B. Post_Cross_Sell",133435,1,0,NULL,NULL
"B. Post_Cross_Sell",133438,1,0,NULL,NULL
"B. Post_Cross_Sell",133445,1,1,1,49.99
"B. Post_Cross_Sell",133450,0,0,NULL,NULL
"B. Post_Cross_Sell",133451,1,1,1,49.99
"B. Post_Cross_Sell",133453,1,1,1,49.99
"B. Post_Cross_Sell",133456,1,1,1,49.99
"B. Post_Cross_Sell",133463,1,1,1,49.99
"B. Post_Cross_Sell",133464,1,1,1,49.99
"B. Post_Cross_Sell",133465,0,0,NULL,NULL
"B. Post_Cross_Sell",133470,1,1,1,49.99
"B. Post_Cross_Sell",133474,0,0,NULL,NULL
"B. Post_Cross_Sell",133475,1,1,1,49.99
"B. Post_Cross_Sell",133477,0,0,NULL,NULL
"B. Post_Cross_Sell",133480,1,1,1,59.99
"B. Post_Cross_Sell",133481,1,1,1,49.99
"B. Post_Cross_Sell",133486,1,1,1,49.99
"B. Post_Cross_Sell",133487,1,1,1,59.99
"B. Post_Cross_Sell",133497,0,0,NULL,NULL
"B. Post_Cross_Sell",133504,0,0,NULL,NULL
"B. Post_Cross_Sell",133509,1,1,1,49.99
"B. Post_Cross_Sell",133512,1,0,NULL,NULL
"B. Post_Cross_Sell",133514,1,0,NULL,NULL
"B. Post_Cross_Sell",133526,1,0,NULL,NULL
"B. Post_Cross_Sell",133528,1,1,1,49.99
"B. Post_Cross_Sell",133531,0,0,NULL,NULL
"B. Post_Cross_Sell",133541,0,0,NULL,NULL
"B. Post_Cross_Sell",133543,0,0,NULL,NULL
"B. Post_Cross_Sell",133545,1,1,1,59.99
"B. Post_Cross_Sell",133546,0,0,NULL,NULL
"B. Post_Cross_Sell",133563,1,0,NULL,NULL
"B. Post_Cross_Sell",133565,1,0,NULL,NULL
"B. Post_Cross_Sell",133570,0,0,NULL,NULL
"B. Post_Cross_Sell",133573,0,0,NULL,NULL
"B. Post_Cross_Sell",133584,1,0,NULL,NULL
"B. Post_Cross_Sell",133588,1,1,2,109.98
"B. Post_Cross_Sell",133596,1,0,NULL,NULL
"B. Post_Cross_Sell",133612,1,1,1,59.99
"B. Post_Cross_Sell",133613,1,0,NULL,NULL
"B. Post_Cross_Sell",133615,0,0,NULL,NULL
"B. Post_Cross_Sell",133632,0,0,NULL,NULL
"B. Post_Cross_Sell",133637,0,0,NULL,NULL
"B. Post_Cross_Sell",133639,1,1,1,49.99
"B. Post_Cross_Sell",133648,1,0,NULL,NULL
"B. Post_Cross_Sell",133650,1,1,1,49.99
"B. Post_Cross_Sell",133653,0,0,NULL,NULL
"B. Post_Cross_Sell",133656,1,0,NULL,NULL
"B. Post_Cross_Sell",133664,0,0,NULL,NULL
"B. Post_Cross_Sell",133669,0,0,NULL,NULL
"B. Post_Cross_Sell",133671,1,0,NULL,NULL
"B. Post_Cross_Sell",133678,0,0,NULL,NULL
"B. Post_Cross_Sell",133692,1,1,1,49.99
"B. Post_Cross_Sell",133693,1,0,NULL,NULL
"B. Post_Cross_Sell",133695,0,0,NULL,NULL
"B. Post_Cross_Sell",133697,0,0,NULL,NULL
"B. Post_Cross_Sell",133702,1,1,1,49.99
"B. Post_Cross_Sell",133704,1,0,NULL,NULL
"B. Post_Cross_Sell",133707,1,1,1,59.99
"B. Post_Cross_Sell",133711,1,1,1,49.99
"B. Post_Cross_Sell",133716,1,1,1,59.99
"B. Post_Cross_Sell",133729,1,1,1,49.99
"B. Post_Cross_Sell",133735,0,0,NULL,NULL
"B. Post_Cross_Sell",133737,1,0,NULL,NULL
"B. Post_Cross_Sell",133740,1,0,NULL,NULL
"B. Post_Cross_Sell",133741,1,1,1,49.99
"B. Post_Cross_Sell",133742,1,1,1,49.99
"B. Post_Cross_Sell",133748,1,0,NULL,NULL
"B. Post_Cross_Sell",133752,0,0,NULL,NULL
"B. Post_Cross_Sell",133754,1,0,NULL,NULL
"B. Post_Cross_Sell",133755,0,0,NULL,NULL
"B. Post_Cross_Sell",133764,1,0,NULL,NULL
"B. Post_Cross_Sell",133766,1,1,1,49.99
"B. Post_Cross_Sell",133778,1,0,NULL,NULL
"B. Post_Cross_Sell",133784,0,0,NULL,NULL
"B. Post_Cross_Sell",133786,1,0,NULL,NULL
"B. Post_Cross_Sell",133793,1,0,NULL,NULL
"B. Post_Cross_Sell",133799,1,1,1,49.99
"B. Post_Cross_Sell",133802,1,1,1,49.99
"B. Post_Cross_Sell",133816,0,0,NULL,NULL
"B. Post_Cross_Sell",133824,1,1,1,49.99
"B. Post_Cross_Sell",133828,0,0,NULL,NULL
"B. Post_Cross_Sell",133841,1,0,NULL,NULL
"B. Post_Cross_Sell",133843,1,1,1,49.99
"B. Post_Cross_Sell",133844,1,0,NULL,NULL
"B. Post_Cross_Sell",133846,1,1,1,49.99
"B. Post_Cross_Sell",133849,0,0,NULL,NULL
"B. Post_Cross_Sell",133852,0,0,NULL,NULL
"B. Post_Cross_Sell",133856,1,0,NULL,NULL
"B. Post_Cross_Sell",133862,1,1,1,49.99
"B. Post_Cross_Sell",133863,0,0,NULL,NULL
"B. Post_Cross_Sell",133865,1,0,NULL,NULL
"B. Post_Cross_Sell",133867,1,0,NULL,NULL
"B. Post_Cross_Sell",133868,1,0,NULL,NULL
"B. Post_Cross_Sell",133869,1,0,NULL,NULL
"B. Post_Cross_Sell",133893,0,0,NULL,NULL
"B. Post_Cross_Sell",133895,0,0,NULL,NULL
"B. Post_Cross_Sell",133896,1,0,NULL,NULL
"B. Post_Cross_Sell",133903,1,0,NULL,NULL
"B. Post_Cross_Sell",133905,0,0,NULL,NULL
"B. Post_Cross_Sell",133912,0,0,NULL,NULL
"B. Post_Cross_Sell",133913,1,0,NULL,NULL
"B. Post_Cross_Sell",133928,1,1,1,49.99
"B. Post_Cross_Sell",133932,0,0,NULL,NULL
"B. Post_Cross_Sell",133934,0,0,NULL,NULL
"B. Post_Cross_Sell",133937,1,1,1,49.99
"B. Post_Cross_Sell",133942,0,0,NULL,NULL
"B. Post_Cross_Sell",133943,0,0,NULL,NULL
"B. Post_Cross_Sell",133950,1,1,1,49.99
"B. Post_Cross_Sell",133954,0,0,NULL,NULL
"B. Post_Cross_Sell",133968,1,1,1,49.99
"B. Post_Cross_Sell",133972,1,1,1,49.99
"B. Post_Cross_Sell",133991,1,0,NULL,NULL
"B. Post_Cross_Sell",133993,1,0,NULL,NULL
"B. Post_Cross_Sell",133996,1,1,2,109.98
"B. Post_Cross_Sell",134001,1,1,2,109.98
"B. Post_Cross_Sell",134004,1,0,NULL,NULL
"B. Post_Cross_Sell",134014,0,0,NULL,NULL
"B. Post_Cross_Sell",134017,1,1,1,49.99
"B. Post_Cross_Sell",134019,1,0,NULL,NULL
"B. Post_Cross_Sell",134027,0,0,NULL,NULL
"B. Post_Cross_Sell",134031,1,1,1,49.99
"B. Post_Cross_Sell",134035,1,0,NULL,NULL
"B. Post_Cross_Sell",134046,1,0,NULL,NULL
"B. Post_Cross_Sell",134053,0,0,NULL,NULL
"B. Post_Cross_Sell",134054,0,0,NULL,NULL
"B. Post_Cross_Sell",134073,1,0,NULL,NULL
"B. Post_Cross_Sell",134074,0,0,NULL,NULL
"B. Post_Cross_Sell",134075,1,0,NULL,NULL
"B. Post_Cross_Sell",134081,0,0,NULL,NULL
"B. Post_Cross_Sell",134087,1,1,1,49.99
"B. Post_Cross_Sell",134088,1,0,NULL,NULL
"B. Post_Cross_Sell",134089,0,0,NULL,NULL
"B. Post_Cross_Sell",134092,1,0,NULL,NULL
"B. Post_Cross_Sell",134098,1,0,NULL,NULL
"B. Post_Cross_Sell",134109,1,0,NULL,NULL
"B. Post_Cross_Sell",134112,1,1,1,49.99
"B. Post_Cross_Sell",134122,1,0,NULL,NULL
"B. Post_Cross_Sell",134125,1,1,1,49.99
"B. Post_Cross_Sell",134127,1,0,NULL,NULL
"B. Post_Cross_Sell",134136,0,0,NULL,NULL
"B. Post_Cross_Sell",134138,0,0,NULL,NULL
"B. Post_Cross_Sell",134141,1,0,NULL,NULL
"B. Post_Cross_Sell",134149,1,1,1,49.99
"B. Post_Cross_Sell",134153,1,0,NULL,NULL
"B. Post_Cross_Sell",134161,0,0,NULL,NULL
"B. Post_Cross_Sell",134162,1,1,1,49.99
"B. Post_Cross_Sell",134165,1,1,1,49.99
"B. Post_Cross_Sell",134167,1,0,NULL,NULL
"B. Post_Cross_Sell",134169,1,0,NULL,NULL
"B. Post_Cross_Sell",134170,1,1,1,49.99
"B. Post_Cross_Sell",134171,1,1,1,49.99
"B. Post_Cross_Sell",134176,1,1,1,49.99
"B. Post_Cross_Sell",134195,1,0,NULL,NULL
"B. Post_Cross_Sell",134197,1,0,NULL,NULL
"B. Post_Cross_Sell",134201,0,0,NULL,NULL
"B. Post_Cross_Sell",134202,1,0,NULL,NULL
"B. Post_Cross_Sell",134214,1,1,1,49.99
"B. Post_Cross_Sell",134215,0,0,NULL,NULL
"B. Post_Cross_Sell",134216,0,0,NULL,NULL
"B. Post_Cross_Sell",134217,1,1,1,49.99
"B. Post_Cross_Sell",134238,1,1,1,49.99
"B. Post_Cross_Sell",134241,0,0,NULL,NULL
"B. Post_Cross_Sell",134242,1,0,NULL,NULL
"B. Post_Cross_Sell",134246,1,0,NULL,NULL
"B. Post_Cross_Sell",134249,0,0,NULL,NULL
"B. Post_Cross_Sell",134262,0,0,NULL,NULL
"B. Post_Cross_Sell",134266,1,0,NULL,NULL
"B. Post_Cross_Sell",134269,0,0,NULL,NULL
"B. Post_Cross_Sell",134273,1,0,NULL,NULL
"B. Post_Cross_Sell",134275,1,1,1,59.99
"B. Post_Cross_Sell",134276,1,1,1,49.99
"B. Post_Cross_Sell",134277,1,0,NULL,NULL
"B. Post_Cross_Sell",134290,1,1,1,49.99
"B. Post_Cross_Sell",134296,0,0,NULL,NULL
"B. Post_Cross_Sell",134310,0,0,NULL,NULL
"B. Post_Cross_Sell",134315,1,1,1,49.99
"B. Post_Cross_Sell",134323,1,1,1,49.99
"B. Post_Cross_Sell",134325,1,1,1,49.99
"B. Post_Cross_Sell",134331,1,0,NULL,NULL
"B. Post_Cross_Sell",134335,0,0,NULL,NULL
"B. Post_Cross_Sell",134336,1,0,NULL,NULL
"B. Post_Cross_Sell",134337,1,0,NULL,NULL
"B. Post_Cross_Sell",134342,0,0,NULL,NULL
"B. Post_Cross_Sell",134347,1,1,1,49.99
"B. Post_Cross_Sell",134353,1,1,1,49.99
"B. Post_Cross_Sell",134361,0,0,NULL,NULL
"B. Post_Cross_Sell",134373,1,1,1,49.99
"B. Post_Cross_Sell",134377,0,0,NULL,NULL
"B. Post_Cross_Sell",134381,1,0,NULL,NULL
"B. Post_Cross_Sell",134388,0,0,NULL,NULL
"B. Post_Cross_Sell",134389,1,0,NULL,NULL
"B. Post_Cross_Sell",134392,0,0,NULL,NULL
"B. Post_Cross_Sell",134393,0,0,NULL,NULL
"B. Post_Cross_Sell",134396,1,0,NULL,NULL
"B. Post_Cross_Sell",134401,1,0,NULL,NULL
"B. Post_Cross_Sell",134404,0,0,NULL,NULL
"B. Post_Cross_Sell",134411,1,0,NULL,NULL
"B. Post_Cross_Sell",134414,0,0,NULL,NULL
"B. Post_Cross_Sell",134418,1,0,NULL,NULL
"B. Post_Cross_Sell",134420,0,0,NULL,NULL
"B. Post_Cross_Sell",134424,1,1,1,49.99
"B. Post_Cross_Sell",134426,1,1,1,49.99
"B. Post_Cross_Sell",134430,1,0,NULL,NULL
"B. Post_Cross_Sell",134435,0,0,NULL,NULL
"B. Post_Cross_Sell",134438,0,0,NULL,NULL
"B. Post_Cross_Sell",134441,1,0,NULL,NULL
"B. Post_Cross_Sell",134443,0,0,NULL,NULL
"B. Post_Cross_Sell",134451,1,0,NULL,NULL
"B. Post_Cross_Sell",134452,1,1,1,49.99
"B. Post_Cross_Sell",134453,0,0,NULL,NULL
"B. Post_Cross_Sell",134455,1,0,NULL,NULL
"B. Post_Cross_Sell",134464,0,0,NULL,NULL
"B. Post_Cross_Sell",134469,1,1,1,49.99
"B. Post_Cross_Sell",134473,1,0,NULL,NULL
"B. Post_Cross_Sell",134487,0,0,NULL,NULL
"B. Post_Cross_Sell",134493,1,0,NULL,NULL
"B. Post_Cross_Sell",134497,1,1,1,49.99
"B. Post_Cross_Sell",134501,1,0,NULL,NULL
"B. Post_Cross_Sell",134504,0,0,NULL,NULL
"B. Post_Cross_Sell",134505,1,0,NULL,NULL
"B. Post_Cross_Sell",134515,1,1,1,59.99
"B. Post_Cross_Sell",134517,0,0,NULL,NULL
"B. Post_Cross_Sell",134520,1,0,NULL,NULL
"B. Post_Cross_Sell",134521,1,1,1,49.99
"B. Post_Cross_Sell",134524,0,0,NULL,NULL
"B. Post_Cross_Sell",134533,0,0,NULL,NULL
"B. Post_Cross_Sell",134543,1,1,1,49.99
"B. Post_Cross_Sell",134550,0,0,NULL,NULL
"B. Post_Cross_Sell",134552,1,1,1,59.99
"B. Post_Cross_Sell",134554,0,0,NULL,NULL
"B. Post_Cross_Sell",134559,1,0,NULL,NULL
"B. Post_Cross_Sell",134560,1,1,1,49.99
"B. Post_Cross_Sell",134563,1,0,NULL,NULL
"B. Post_Cross_Sell",134565,0,0,NULL,NULL
"B. Post_Cross_Sell",134570,0,0,NULL,NULL
"B. Post_Cross_Sell",134571,0,0,NULL,NULL
"B. Post_Cross_Sell",134576,1,0,NULL,NULL
"B. Post_Cross_Sell",134577,1,1,1,49.99
"B. Post_Cross_Sell",134578,1,1,1,49.99
"B. Post_Cross_Sell",134583,1,0,NULL,NULL
"B. Post_Cross_Sell",134585,0,0,NULL,NULL
"B. Post_Cross_Sell",134595,1,1,1,49.99
"B. Post_Cross_Sell",134599,1,1,1,59.99
"B. Post_Cross_Sell",134600,1,1,1,49.99
"B. Post_Cross_Sell",134602,1,0,NULL,NULL
"B. Post_Cross_Sell",134604,0,0,NULL,NULL
"B. Post_Cross_Sell",134607,0,0,NULL,NULL
"B. Post_Cross_Sell",134608,0,0,NULL,NULL
"B. Post_Cross_Sell",134609,1,1,1,49.99
"B. Post_Cross_Sell",134617,1,0,NULL,NULL
"B. Post_Cross_Sell",134626,1,0,NULL,NULL
"B. Post_Cross_Sell",134632,0,0,NULL,NULL
"B. Post_Cross_Sell",134634,1,0,NULL,NULL
"B. Post_Cross_Sell",134654,0,0,NULL,NULL
"B. Post_Cross_Sell",134657,1,1,1,59.99
"B. Post_Cross_Sell",134662,0,0,NULL,NULL
"B. Post_Cross_Sell",134676,0,0,NULL,NULL
"B. Post_Cross_Sell",134683,1,0,NULL,NULL
"B. Post_Cross_Sell",134694,1,0,NULL,NULL
"B. Post_Cross_Sell",134698,0,0,NULL,NULL
"B. Post_Cross_Sell",134703,0,0,NULL,NULL
"B. Post_Cross_Sell",134708,0,0,NULL,NULL
"B. Post_Cross_Sell",134720,1,0,NULL,NULL
"B. Post_Cross_Sell",134722,1,0,NULL,NULL
"B. Post_Cross_Sell",134727,0,0,NULL,NULL
"B. Post_Cross_Sell",134734,0,0,NULL,NULL
"B. Post_Cross_Sell",134735,1,0,NULL,NULL
"B. Post_Cross_Sell",134738,1,1,1,49.99
"B. Post_Cross_Sell",134739,1,1,1,49.99
"B. Post_Cross_Sell",134741,1,0,NULL,NULL
"B. Post_Cross_Sell",134744,0,0,NULL,NULL
"B. Post_Cross_Sell",134759,0,0,NULL,NULL
"B. Post_Cross_Sell",134773,1,0,NULL,NULL
"B. Post_Cross_Sell",134778,0,0,NULL,NULL
"B. Post_Cross_Sell",134785,1,0,NULL,NULL
"B. Post_Cross_Sell",134787,0,0,NULL,NULL
"B. Post_Cross_Sell",134794,1,0,NULL,NULL
"B. Post_Cross_Sell",134796,1,1,1,49.99
"B. Post_Cross_Sell",134797,1,0,NULL,NULL
"B. Post_Cross_Sell",134798,1,0,NULL,NULL
"B. Post_Cross_Sell",134802,1,1,1,49.99
"B. Post_Cross_Sell",134803,1,1,1,49.99
"B. Post_Cross_Sell",134823,0,0,NULL,NULL
"B. Post_Cross_Sell",134824,1,0,NULL,NULL
"B. Post_Cross_Sell",134826,0,0,NULL,NULL
"B. Post_Cross_Sell",134829,0,0,NULL,NULL
"B. Post_Cross_Sell",134830,1,1,1,49.99
"B. Post_Cross_Sell",134836,1,0,NULL,NULL
"B. Post_Cross_Sell",134837,1,1,1,49.99
"B. Post_Cross_Sell",134843,1,0,NULL,NULL
"B. Post_Cross_Sell",134846,1,1,1,49.99
"B. Post_Cross_Sell",134847,1,1,1,49.99
"B. Post_Cross_Sell",134866,0,0,NULL,NULL
"B. Post_Cross_Sell",134870,1,0,NULL,NULL
"B. Post_Cross_Sell",134873,1,0,NULL,NULL
"B. Post_Cross_Sell",134874,1,1,1,49.99
"B. Post_Cross_Sell",134875,1,0,NULL,NULL
"B. Post_Cross_Sell",134880,1,1,1,59.99
"B. Post_Cross_Sell",134885,1,1,1,49.99
"B. Post_Cross_Sell",134887,1,1,1,49.99
"B. Post_Cross_Sell",134888,1,0,NULL,NULL
"B. Post_Cross_Sell",134894,1,1,1,49.99
"B. Post_Cross_Sell",134899,1,0,NULL,NULL
"B. Post_Cross_Sell",134903,0,0,NULL,NULL
"B. Post_Cross_Sell",134911,1,0,NULL,NULL
"B. Post_Cross_Sell",134916,1,1,1,49.99
"B. Post_Cross_Sell",134921,1,0,NULL,NULL
"B. Post_Cross_Sell",134927,1,1,2,109.98
"B. Post_Cross_Sell",134929,1,1,1,49.99
"B. Post_Cross_Sell",134938,1,1,1,59.99
"B. Post_Cross_Sell",134941,0,0,NULL,NULL
"B. Post_Cross_Sell",134947,1,1,1,49.99
"B. Post_Cross_Sell",134950,0,0,NULL,NULL
"B. Post_Cross_Sell",134954,1,1,1,49.99
"B. Post_Cross_Sell",134959,1,1,1,49.99
"B. Post_Cross_Sell",134966,1,1,1,49.99
"B. Post_Cross_Sell",134978,1,0,NULL,NULL
"B. Post_Cross_Sell",134980,1,1,1,49.99
"B. Post_Cross_Sell",134986,1,0,NULL,NULL
"B. Post_Cross_Sell",134987,1,0,NULL,NULL
"B. Post_Cross_Sell",134990,1,0,NULL,NULL
"B. Post_Cross_Sell",134997,0,0,NULL,NULL
"B. Post_Cross_Sell",134998,1,0,NULL,NULL
"B. Post_Cross_Sell",135001,1,0,NULL,NULL
"B. Post_Cross_Sell",135003,1,0,NULL,NULL
"B. Post_Cross_Sell",135004,1,1,1,49.99
"B. Post_Cross_Sell",135015,1,0,NULL,NULL
"B. Post_Cross_Sell",135022,0,0,NULL,NULL
"B. Post_Cross_Sell",135023,0,0,NULL,NULL
"B. Post_Cross_Sell",135026,1,0,NULL,NULL
"B. Post_Cross_Sell",135029,1,1,1,49.99
"B. Post_Cross_Sell",135031,1,1,1,49.99
"B. Post_Cross_Sell",135038,1,1,1,49.99
"B. Post_Cross_Sell",135042,1,1,1,49.99
"B. Post_Cross_Sell",135047,1,1,1,49.99
"B. Post_Cross_Sell",135053,1,0,NULL,NULL
"B. Post_Cross_Sell",135056,1,0,NULL,NULL
"B. Post_Cross_Sell",135064,1,0,NULL,NULL
"B. Post_Cross_Sell",135065,0,0,NULL,NULL
"B. Post_Cross_Sell",135075,0,0,NULL,NULL
"B. Post_Cross_Sell",135076,1,0,NULL,NULL
"B. Post_Cross_Sell",135078,1,0,NULL,NULL
"B. Post_Cross_Sell",135080,1,1,1,59.99
"B. Post_Cross_Sell",135084,0,0,NULL,NULL
"B. Post_Cross_Sell",135087,1,0,NULL,NULL
"B. Post_Cross_Sell",135093,1,0,NULL,NULL
"B. Post_Cross_Sell",135098,0,0,NULL,NULL
"B. Post_Cross_Sell",135103,1,1,1,49.99
"B. Post_Cross_Sell",135104,1,0,NULL,NULL
"B. Post_Cross_Sell",135108,1,0,NULL,NULL
"B. Post_Cross_Sell",135110,1,0,NULL,NULL
"B. Post_Cross_Sell",135112,1,0,NULL,NULL
"B. Post_Cross_Sell",135114,1,0,NULL,NULL
"B. Post_Cross_Sell",135118,0,0,NULL,NULL
"B. Post_Cross_Sell",135120,1,0,NULL,NULL
"B. Post_Cross_Sell",135123,0,0,NULL,NULL
"B. Post_Cross_Sell",135126,1,0,NULL,NULL
"B. Post_Cross_Sell",135131,1,1,1,59.99
"B. Post_Cross_Sell",135134,1,0,NULL,NULL
"B. Post_Cross_Sell",135139,1,0,NULL,NULL
"B. Post_Cross_Sell",135145,1,1,1,49.99
"B. Post_Cross_Sell",135148,1,0,NULL,NULL
"B. Post_Cross_Sell",135159,1,1,1,49.99
"B. Post_Cross_Sell",135174,1,0,NULL,NULL
"B. Post_Cross_Sell",135180,1,1,1,59.99
"B. Post_Cross_Sell",135181,1,0,NULL,NULL
"B. Post_Cross_Sell",135184,0,0,NULL,NULL
"B. Post_Cross_Sell",135186,1,0,NULL,NULL
"B. Post_Cross_Sell",135190,0,0,NULL,NULL
"B. Post_Cross_Sell",135191,1,1,1,49.99
"B. Post_Cross_Sell",135193,1,1,1,49.99
"B. Post_Cross_Sell",135196,1,0,NULL,NULL
"B. Post_Cross_Sell",135198,0,0,NULL,NULL
"B. Post_Cross_Sell",135201,0,0,NULL,NULL
"B. Post_Cross_Sell",135202,1,1,1,49.99
"B. Post_Cross_Sell",135211,1,0,NULL,NULL
"B. Post_Cross_Sell",135213,0,0,NULL,NULL
"B. Post_Cross_Sell",135215,0,0,NULL,NULL
"B. Post_Cross_Sell",135216,1,1,1,49.99
"B. Post_Cross_Sell",135226,0,0,NULL,NULL
"B. Post_Cross_Sell",135228,0,0,NULL,NULL
"B. Post_Cross_Sell",135230,1,1,1,49.99
"B. Post_Cross_Sell",135236,1,1,1,49.99
"B. Post_Cross_Sell",135239,1,1,1,59.99
"B. Post_Cross_Sell",135256,1,0,NULL,NULL
"B. Post_Cross_Sell",135274,1,0,NULL,NULL
"B. Post_Cross_Sell",135276,1,1,1,49.99
"B. Post_Cross_Sell",135285,1,1,1,49.99
"B. Post_Cross_Sell",135288,1,1,1,49.99
"B. Post_Cross_Sell",135291,1,1,1,49.99
"B. Post_Cross_Sell",135293,1,0,NULL,NULL
"B. Post_Cross_Sell",135295,1,0,NULL,NULL
"B. Post_Cross_Sell",135304,1,1,1,49.99
"B. Post_Cross_Sell",135310,0,0,NULL,NULL
"B. Post_Cross_Sell",135313,0,0,NULL,NULL
"B. Post_Cross_Sell",135317,0,0,NULL,NULL
"B. Post_Cross_Sell",135321,1,0,NULL,NULL
"B. Post_Cross_Sell",135323,0,0,NULL,NULL
"B. Post_Cross_Sell",135328,1,0,NULL,NULL
"B. Post_Cross_Sell",135335,1,0,NULL,NULL
"B. Post_Cross_Sell",135343,1,0,NULL,NULL
"B. Post_Cross_Sell",135345,1,0,NULL,NULL
"B. Post_Cross_Sell",135346,1,1,1,49.99
"B. Post_Cross_Sell",135349,1,1,1,49.99
"B. Post_Cross_Sell",135367,1,0,NULL,NULL
"B. Post_Cross_Sell",135368,1,0,NULL,NULL
"B. Post_Cross_Sell",135371,1,1,1,49.99
"B. Post_Cross_Sell",135376,0,0,NULL,NULL
"B. Post_Cross_Sell",135377,0,0,NULL,NULL
"B. Post_Cross_Sell",135380,1,0,NULL,NULL
"B. Post_Cross_Sell",135383,1,0,NULL,NULL
"B. Post_Cross_Sell",135388,1,0,NULL,NULL
"B. Post_Cross_Sell",135391,1,1,1,49.99
"B. Post_Cross_Sell",135392,1,1,1,49.99
"B. Post_Cross_Sell",135393,1,1,1,49.99
"B. Post_Cross_Sell",135400,1,1,1,49.99
"B. Post_Cross_Sell",135405,0,0,NULL,NULL
"B. Post_Cross_Sell",135407,1,1,1,59.99
"B. Post_Cross_Sell",135408,1,0,NULL,NULL
"B. Post_Cross_Sell",135412,1,0,NULL,NULL
"B. Post_Cross_Sell",135414,1,1,1,49.99
"B. Post_Cross_Sell",135416,1,0,NULL,NULL
"B. Post_Cross_Sell",135420,1,0,NULL,NULL
"B. Post_Cross_Sell",135421,1,0,NULL,NULL
"B. Post_Cross_Sell",135432,1,1,1,59.99
"B. Post_Cross_Sell",135433,1,1,2,109.98
"B. Post_Cross_Sell",135440,0,0,NULL,NULL
"B. Post_Cross_Sell",135442,1,1,1,59.99
"B. Post_Cross_Sell",135453,1,0,NULL,NULL
"B. Post_Cross_Sell",135467,0,0,NULL,NULL
"B. Post_Cross_Sell",135476,0,0,NULL,NULL
"B. Post_Cross_Sell",135491,1,1,1,59.99
"B. Post_Cross_Sell",135492,1,1,1,49.99
"B. Post_Cross_Sell",135493,0,0,NULL,NULL
"B. Post_Cross_Sell",135494,1,1,1,49.99
"B. Post_Cross_Sell",135496,0,0,NULL,NULL
"B. Post_Cross_Sell",135497,0,0,NULL,NULL
"B. Post_Cross_Sell",135498,0,0,NULL,NULL
"B. Post_Cross_Sell",135502,0,0,NULL,NULL
"B. Post_Cross_Sell",135509,0,0,NULL,NULL
"B. Post_Cross_Sell",135510,1,1,1,49.99
"B. Post_Cross_Sell",135511,0,0,NULL,NULL
"B. Post_Cross_Sell",135519,1,0,NULL,NULL
"B. Post_Cross_Sell",135530,1,1,1,49.99
"B. Post_Cross_Sell",135534,1,1,1,59.99
"B. Post_Cross_Sell",135555,1,1,1,49.99
"B. Post_Cross_Sell",135556,1,1,1,49.99
"B. Post_Cross_Sell",135559,1,0,NULL,NULL
"B. Post_Cross_Sell",135565,1,1,1,49.99
