time_period,cart_session_id,cart_pageview_id
"B. Post_Cross_Sell",137235,320634
"B. Post_Cross_Sell",137252,320670
"B. Post_Cross_Sell",137262,320699
"B. Post_Cross_Sell",137260,320702
"B. Post_Cross_Sell",137258,320703
"B. Post_Cross_Sell",137265,320709
"B. Post_Cross_Sell",137269,320716
"B. Post_Cross_Sell",137274,320723
"B. Post_Cross_Sell",137279,320739
"B. Post_Cross_Sell",137280,320743
"B. Post_Cross_Sell",137283,320751
"B. Post_Cross_Sell",137289,320766
"B. Post_Cross_Sell",137297,320783
"B. Post_Cross_Sell",137305,320801
"B. Post_Cross_Sell",137313,320822
"B. Post_Cross_Sell",137320,320838
"B. Post_Cross_Sell",137325,320850
"B. Post_Cross_Sell",137322,320851
"B. Post_Cross_Sell",137323,320859
"B. Post_Cross_Sell",137330,320874
"B. Post_Cross_Sell",137338,320901
"B. Post_Cross_Sell",137343,320911
"B. Post_Cross_Sell",137340,320915
"B. Post_Cross_Sell",137348,320927
"B. Post_Cross_Sell",137359,320953
"B. Post_Cross_Sell",137366,320968
"B. Post_Cross_Sell",137368,320982
"B. Post_Cross_Sell",137380,321006
"B. Post_Cross_Sell",137381,321016
"B. Post_Cross_Sell",137383,321017
"B. Post_Cross_Sell",137384,321021
"B. Post_Cross_Sell",137399,321051
"B. Post_Cross_Sell",137401,321054
"B. Post_Cross_Sell",137403,321064
"B. Post_Cross_Sell",137410,321079
"B. Post_Cross_Sell",137416,321094
"B. Post_Cross_Sell",137419,321102
"B. Post_Cross_Sell",137425,321115
"B. Post_Cross_Sell",137423,321117
"B. Post_Cross_Sell",137428,321125
"B. Post_Cross_Sell",137430,321134
"B. Post_Cross_Sell",137432,321140
"B. Post_Cross_Sell",137457,321182
"B. Post_Cross_Sell",137456,321188
"B. Post_Cross_Sell",137463,321200
"B. Post_Cross_Sell",137464,321206
"B. Post_Cross_Sell",137468,321221
"B. Post_Cross_Sell",137470,321222
"B. Post_Cross_Sell",137475,321235
"B. Post_Cross_Sell",137474,321237
"B. Post_Cross_Sell",137495,321282
"B. Post_Cross_Sell",137498,321291
"B. Post_Cross_Sell",137513,321321
"B. Post_Cross_Sell",137516,321336
"B. Post_Cross_Sell",137530,321363
"B. Post_Cross_Sell",137539,321385
"B. Post_Cross_Sell",137541,321389
"B. Post_Cross_Sell",137543,321393
"B. Post_Cross_Sell",137548,321406
"B. Post_Cross_Sell",137554,321423
"B. Post_Cross_Sell",137553,321425
"B. Post_Cross_Sell",137552,321426
"B. Post_Cross_Sell",137566,321457
"B. Post_Cross_Sell",137572,321481
"B. Post_Cross_Sell",137578,321488
"B. Post_Cross_Sell",137579,321495
"B. Post_Cross_Sell",137584,321504
"B. Post_Cross_Sell",137586,321514
"B. Post_Cross_Sell",137590,321526
"B. Post_Cross_Sell",137593,321530
"B. Post_Cross_Sell",137606,321566
"B. Post_Cross_Sell",137609,321580
"B. Post_Cross_Sell",137617,321586
"B. Post_Cross_Sell",137628,321615
"B. Post_Cross_Sell",137653,321660
"B. Post_Cross_Sell",137658,321668
"B. Post_Cross_Sell",137661,321683
"B. Post_Cross_Sell",137662,321685
"B. Post_Cross_Sell",137667,321694
"B. Post_Cross_Sell",137666,321695
"B. Post_Cross_Sell",137671,321708
"B. Post_Cross_Sell",137681,321730
"B. Post_Cross_Sell",137692,321752
"B. Post_Cross_Sell",137697,321762
"B. Post_Cross_Sell",137701,321767
"B. Post_Cross_Sell",137705,321783
"B. Post_Cross_Sell",137713,321796
"B. Post_Cross_Sell",137717,321807
"B. Post_Cross_Sell",137722,321826
"B. Post_Cross_Sell",137723,321828
"B. Post_Cross_Sell",137731,321840
"B. Post_Cross_Sell",137733,321842
"B. Post_Cross_Sell",137738,321866
"B. Post_Cross_Sell",137744,321873
"B. Post_Cross_Sell",137746,321878
"B. Post_Cross_Sell",137753,321895
"B. Post_Cross_Sell",137766,321923
"B. Post_Cross_Sell",137770,321940
"B. Post_Cross_Sell",137777,321953
"B. Post_Cross_Sell",137785,321965
"B. Post_Cross_Sell",137791,321975
"B. Post_Cross_Sell",137790,321983
"B. Post_Cross_Sell",137794,321993
"B. Post_Cross_Sell",137800,322003
"B. Post_Cross_Sell",137815,322032
"B. Post_Cross_Sell",137819,322043
"B. Post_Cross_Sell",137824,322049
"B. Post_Cross_Sell",137840,322082
"B. Post_Cross_Sell",137846,322091
"B. Post_Cross_Sell",137843,322095
"B. Post_Cross_Sell",137850,322104
"B. Post_Cross_Sell",137853,322115
"B. Post_Cross_Sell",137855,322121
"B. Post_Cross_Sell",137857,322126
"B. Post_Cross_Sell",137861,322145
"B. Post_Cross_Sell",137866,322156
"B. Post_Cross_Sell",137871,322169
"B. Post_Cross_Sell",137874,322183
"B. Post_Cross_Sell",137875,322184
"B. Post_Cross_Sell",137879,322201
"B. Post_Cross_Sell",137896,322222
"B. Post_Cross_Sell",137915,322265
"B. Post_Cross_Sell",137922,322280
"B. Post_Cross_Sell",137919,322282
"B. Post_Cross_Sell",137921,322284
"B. Post_Cross_Sell",137925,322294
"B. Post_Cross_Sell",137924,322295
"B. Post_Cross_Sell",137949,322343
"B. Post_Cross_Sell",137955,322358
"B. Post_Cross_Sell",137957,322364
"B. Post_Cross_Sell",137959,322376
"B. Post_Cross_Sell",137970,322401
"B. Post_Cross_Sell",137974,322410
"B. Post_Cross_Sell",137997,322461
"B. Post_Cross_Sell",137996,322462
"B. Post_Cross_Sell",138012,322492
"B. Post_Cross_Sell",138013,322493
"B. Post_Cross_Sell",138020,322506
"B. Post_Cross_Sell",138030,322523
"B. Post_Cross_Sell",138035,322537
"B. Post_Cross_Sell",138034,322545
"B. Post_Cross_Sell",138036,322549
"B. Post_Cross_Sell",138037,322550
"B. Post_Cross_Sell",138039,322561
"B. Post_Cross_Sell",138040,322567
"B. Post_Cross_Sell",138047,322591
"B. Post_Cross_Sell",138052,322593
"B. Post_Cross_Sell",138054,322607
"B. Post_Cross_Sell",138077,322651
"B. Post_Cross_Sell",138079,322658
"B. Post_Cross_Sell",138082,322665
"B. Post_Cross_Sell",138098,322695
"B. Post_Cross_Sell",138103,322711
"B. Post_Cross_Sell",138111,322729
"B. Post_Cross_Sell",138115,322739
"B. Post_Cross_Sell",138114,322746
"B. Post_Cross_Sell",138122,322763
"B. Post_Cross_Sell",138130,322785
"B. Post_Cross_Sell",138138,322798
"B. Post_Cross_Sell",138137,322799
"B. Post_Cross_Sell",138141,322810
"B. Post_Cross_Sell",138143,322815
"B. Post_Cross_Sell",138144,322820
"B. Post_Cross_Sell",138145,322832
"B. Post_Cross_Sell",138152,322849
"B. Post_Cross_Sell",138153,322850
"B. Post_Cross_Sell",138157,322874
"B. Post_Cross_Sell",138170,322892
"B. Post_Cross_Sell",138178,322901
"B. Post_Cross_Sell",138180,322906
"B. Post_Cross_Sell",138179,322907
"B. Post_Cross_Sell",138185,322931
"B. Post_Cross_Sell",138195,322948
"B. Post_Cross_Sell",138202,322966
"B. Post_Cross_Sell",138207,322971
"B. Post_Cross_Sell",138209,322980
"B. Post_Cross_Sell",138212,323000
"B. Post_Cross_Sell",138225,323018
"B. Post_Cross_Sell",138228,323028
"B. Post_Cross_Sell",138227,323029
"B. Post_Cross_Sell",138234,323039
"B. Post_Cross_Sell",138246,323072
"B. Post_Cross_Sell",138241,323073
"B. Post_Cross_Sell",138247,323083
"B. Post_Cross_Sell",138264,323106
"B. Post_Cross_Sell",138267,323118
"B. Post_Cross_Sell",138274,323129
"B. Post_Cross_Sell",138278,323144
"B. Post_Cross_Sell",138279,323149
"B. Post_Cross_Sell",138282,323153
"B. Post_Cross_Sell",138289,323167
"B. Post_Cross_Sell",138298,323188
"B. Post_Cross_Sell",138301,323196
"B. Post_Cross_Sell",138300,323199
"B. Post_Cross_Sell",138299,323200
"B. Post_Cross_Sell",138302,323207
"B. Post_Cross_Sell",138309,323219
"B. Post_Cross_Sell",138311,323232
"B. Post_Cross_Sell",138314,323240
"B. Post_Cross_Sell",138316,323244
"B. Post_Cross_Sell",138319,323256
"B. Post_Cross_Sell",138329,323283
"B. Post_Cross_Sell",138336,323293
"B. Post_Cross_Sell",138337,323301
"B. Post_Cross_Sell",138339,323305
"B. Post_Cross_Sell",138347,323328
"B. Post_Cross_Sell",138359,323349
"B. Post_Cross_Sell",138361,323357
"B. Post_Cross_Sell",138369,323371
"B. Post_Cross_Sell",138372,323387
"B. Post_Cross_Sell",138375,323388
"B. Post_Cross_Sell",138379,323407
"B. Post_Cross_Sell",138378,323410
"B. Post_Cross_Sell",138380,323414
"B. Post_Cross_Sell",138386,323429
"B. Post_Cross_Sell",138393,323446
"B. Post_Cross_Sell",138398,323456
"B. Post_Cross_Sell",138400,323461
"B. Post_Cross_Sell",138407,323479
"B. Post_Cross_Sell",138413,323498
"B. Post_Cross_Sell",138415,323502
"B. Post_Cross_Sell",138417,323509
"B. Post_Cross_Sell",138420,323519
"B. Post_Cross_Sell",138424,323535
"B. Post_Cross_Sell",138425,323536
"B. Post_Cross_Sell",138431,323555
"B. Post_Cross_Sell",138438,323572
"B. Post_Cross_Sell",138442,323584
"B. Post_Cross_Sell",138451,323613
"B. Post_Cross_Sell",138453,323624
"B. Post_Cross_Sell",138456,323625
"B. Post_Cross_Sell",138458,323629
"B. Post_Cross_Sell",138461,323641
"B. Post_Cross_Sell",138469,323663
"B. Post_Cross_Sell",138468,323665
"B. Post_Cross_Sell",138512,323748
"B. Post_Cross_Sell",138513,323759
"B. Post_Cross_Sell",138516,323761
"B. Post_Cross_Sell",138514,323768
"B. Post_Cross_Sell",138515,323771
"B. Post_Cross_Sell",138519,323780
"B. Post_Cross_Sell",138523,323788
"B. Post_Cross_Sell",138528,323801
"B. Post_Cross_Sell",138529,323808
"B. Post_Cross_Sell",138534,323812
"B. Post_Cross_Sell",138542,323834
"B. Post_Cross_Sell",138553,323864
"B. Post_Cross_Sell",138559,323876
"B. Post_Cross_Sell",138558,323878
"B. Post_Cross_Sell",138567,323906
"B. Post_Cross_Sell",138574,323920
"B. Post_Cross_Sell",138575,323923
"B. Post_Cross_Sell",138584,323940
"B. Post_Cross_Sell",138588,323955
"B. Post_Cross_Sell",138589,323957
"B. Post_Cross_Sell",138593,323973
"B. Post_Cross_Sell",138599,323992
"B. Post_Cross_Sell",138602,323996
"B. Post_Cross_Sell",138609,324009
"B. Post_Cross_Sell",138613,324021
"B. Post_Cross_Sell",138614,324022
"B. Post_Cross_Sell",138618,324038
"B. Post_Cross_Sell",138620,324045
"B. Post_Cross_Sell",138631,324062
"B. Post_Cross_Sell",138632,324073
"B. Post_Cross_Sell",138635,324077
"B. Post_Cross_Sell",138644,324098
"B. Post_Cross_Sell",138642,324106
"B. Post_Cross_Sell",138654,324132
"B. Post_Cross_Sell",138657,324150
"B. Post_Cross_Sell",138665,324151
"B. Post_Cross_Sell",138673,324181
"B. Post_Cross_Sell",138678,324191
"B. Post_Cross_Sell",138680,324196
"B. Post_Cross_Sell",138685,324208
"B. Post_Cross_Sell",138689,324216
"B. Post_Cross_Sell",138690,324222
"B. Post_Cross_Sell",138704,324252
"B. Post_Cross_Sell",138707,324262
"B. Post_Cross_Sell",138709,324270
"B. Post_Cross_Sell",138719,324291
"B. Post_Cross_Sell",138727,324304
"B. Post_Cross_Sell",138729,324315
"B. Post_Cross_Sell",138730,324323
"B. Post_Cross_Sell",138734,324331
"B. Post_Cross_Sell",138745,324357
"B. Post_Cross_Sell",138749,324367
"B. Post_Cross_Sell",138751,324371
"B. Post_Cross_Sell",138754,324384
"B. Post_Cross_Sell",138757,324393
"B. Post_Cross_Sell",138761,324410
"B. Post_Cross_Sell",138774,324431
"B. Post_Cross_Sell",138782,324449
"B. Post_Cross_Sell",138783,324463
"B. Post_Cross_Sell",138787,324470
"B. Post_Cross_Sell",138790,324478
"B. Post_Cross_Sell",138797,324499
"B. Post_Cross_Sell",138799,324506
"B. Post_Cross_Sell",138801,324516
"B. Post_Cross_Sell",138804,324526
"B. Post_Cross_Sell",138809,324534
"B. Post_Cross_Sell",138811,324544
"B. Post_Cross_Sell",138812,324545
"B. Post_Cross_Sell",138813,324551
"B. Post_Cross_Sell",138827,324581
"B. Post_Cross_Sell",138838,324602
"B. Post_Cross_Sell",138839,324610
"B. Post_Cross_Sell",138840,324615
"B. Post_Cross_Sell",138846,324632
"B. Post_Cross_Sell",138853,324647
"B. Post_Cross_Sell",138857,324658
"B. Post_Cross_Sell",138871,324686
"B. Post_Cross_Sell",138876,324706
"B. Post_Cross_Sell",138877,324709
"B. Post_Cross_Sell",138878,324715
"B. Post_Cross_Sell",138897,324755
"B. Post_Cross_Sell",138904,324771
"B. Post_Cross_Sell",138906,324776
"B. Post_Cross_Sell",138911,324789
"B. Post_Cross_Sell",138921,324809
"B. Post_Cross_Sell",138920,324812
"B. Post_Cross_Sell",138923,324822
"B. Post_Cross_Sell",138924,324826
"B. Post_Cross_Sell",138928,324841
"B. Post_Cross_Sell",138935,324854
"B. Post_Cross_Sell",138939,324872
"B. Post_Cross_Sell",138944,324881
"B. Post_Cross_Sell",138952,324902
"B. Post_Cross_Sell",138959,324918
"B. Post_Cross_Sell",138961,324923
"B. Post_Cross_Sell",138962,324929
"B. Post_Cross_Sell",138970,324944
"B. Post_Cross_Sell",138971,324947
"B. Post_Cross_Sell",138972,324956
"B. Post_Cross_Sell",138986,324986
"B. Post_Cross_Sell",138989,324994
"B. Post_Cross_Sell",138994,325012
"B. Post_Cross_Sell",139000,325020
"B. Post_Cross_Sell",139001,325024
"B. Post_Cross_Sell",139005,325035
"B. Post_Cross_Sell",139007,325046
"B. Post_Cross_Sell",139011,325057
"B. Post_Cross_Sell",139015,325068
"B. Post_Cross_Sell",139026,325093
"B. Post_Cross_Sell",139033,325107
"B. Post_Cross_Sell",139049,325135
"B. Post_Cross_Sell",139059,325160
"B. Post_Cross_Sell",139062,325172
"B. Post_Cross_Sell",139066,325178
"B. Post_Cross_Sell",139074,325199
"B. Post_Cross_Sell",139083,325224
"B. Post_Cross_Sell",139092,325242
"B. Post_Cross_Sell",139094,325252
"B. Post_Cross_Sell",139104,325277
"B. Post_Cross_Sell",139106,325290
"B. Post_Cross_Sell",139105,325291
"B. Post_Cross_Sell",139109,325301
"B. Post_Cross_Sell",139116,325314
"B. Post_Cross_Sell",139120,325334
"B. Post_Cross_Sell",139122,325335
"B. Post_Cross_Sell",139127,325352
"B. Post_Cross_Sell",139134,325375
"B. Post_Cross_Sell",139139,325380
"B. Post_Cross_Sell",139142,325388
"B. Post_Cross_Sell",139145,325394
"B. Post_Cross_Sell",139148,325405
"B. Post_Cross_Sell",139150,325412
"B. Post_Cross_Sell",139152,325418
"B. Post_Cross_Sell",139157,325430
"B. Post_Cross_Sell",139165,325444
"B. Post_Cross_Sell",139169,325455
"B. Post_Cross_Sell",139188,325494
"B. Post_Cross_Sell",139204,325525
"B. Post_Cross_Sell",139211,325540
"B. Post_Cross_Sell",139214,325550
"B. Post_Cross_Sell",139216,325555
"B. Post_Cross_Sell",139218,325564
"B. Post_Cross_Sell",139231,325587
"B. Post_Cross_Sell",139236,325602
"B. Post_Cross_Sell",139245,325619
"B. Post_Cross_Sell",139249,325625
"B. Post_Cross_Sell",139251,325633
"B. Post_Cross_Sell",139255,325644
"B. Post_Cross_Sell",139258,325656
"B. Post_Cross_Sell",139276,325703
"B. Post_Cross_Sell",139283,325721
"B. Post_Cross_Sell",139285,325728
"B. Post_Cross_Sell",139288,325737
"B. Post_Cross_Sell",139302,325764
"B. Post_Cross_Sell",139308,325774
"B. Post_Cross_Sell",139312,325786
"B. Post_Cross_Sell",139313,325796
"B. Post_Cross_Sell",139317,325798
"B. Post_Cross_Sell",139319,325812
"B. Post_Cross_Sell",139325,325823
"B. Post_Cross_Sell",139336,325847
"B. Post_Cross_Sell",139339,325860
"B. Post_Cross_Sell",139353,325889
"B. Post_Cross_Sell",139367,325916
"B. Post_Cross_Sell",139372,325929
"B. Post_Cross_Sell",139378,325936
"B. Post_Cross_Sell",139380,325939
"B. Post_Cross_Sell",139379,325952
"B. Post_Cross_Sell",139382,325958
"B. Post_Cross_Sell",139384,325965
"B. Post_Cross_Sell",139396,325996
"B. Post_Cross_Sell",139402,326010
"B. Post_Cross_Sell",139410,326022
"B. Post_Cross_Sell",139426,326057
"B. Post_Cross_Sell",139429,326064
"B. Post_Cross_Sell",139430,326067
"B. Post_Cross_Sell",139431,326077
"B. Post_Cross_Sell",139436,326084
"B. Post_Cross_Sell",139448,326114
"B. Post_Cross_Sell",139452,326127
"B. Post_Cross_Sell",139461,326146
"B. Post_Cross_Sell",139470,326163
"B. Post_Cross_Sell",139472,326171
"B. Post_Cross_Sell",139479,326190
"B. Post_Cross_Sell",139487,326202
"B. Post_Cross_Sell",139498,326231
"B. Post_Cross_Sell",139503,326236
"B. Post_Cross_Sell",139500,326239
"B. Post_Cross_Sell",139501,326242
"B. Post_Cross_Sell",139508,326253
"B. Post_Cross_Sell",139521,326277
"B. Post_Cross_Sell",139527,326293
"B. Post_Cross_Sell",139530,326303
"B. Post_Cross_Sell",139532,326314
"B. Post_Cross_Sell",139534,326318
"B. Post_Cross_Sell",139540,326333
"B. Post_Cross_Sell",139545,326344
"B. Post_Cross_Sell",139546,326350
"B. Post_Cross_Sell",139556,326370
"B. Post_Cross_Sell",139557,326377
"B. Post_Cross_Sell",139560,326384
"B. Post_Cross_Sell",139562,326397
"B. Post_Cross_Sell",139563,326398
"B. Post_Cross_Sell",139565,326404
"B. Post_Cross_Sell",139568,326413
"B. Post_Cross_Sell",139573,326427
"B. Post_Cross_Sell",139574,326433
"B. Post_Cross_Sell",139581,326446
"B. Post_Cross_Sell",139584,326458
"B. Post_Cross_Sell",139585,326462
"B. Post_Cross_Sell",139587,326469
"B. Post_Cross_Sell",139611,326516
"B. Post_Cross_Sell",139615,326533
"B. Post_Cross_Sell",139622,326543
"B. Post_Cross_Sell",139627,326556
"B. Post_Cross_Sell",139632,326567
"B. Post_Cross_Sell",139633,326571
"B. Post_Cross_Sell",139636,326587
"B. Post_Cross_Sell",139638,326592
"B. Post_Cross_Sell",139645,326607
"B. Post_Cross_Sell",139650,326628
"B. Post_Cross_Sell",139664,326649
"B. Post_Cross_Sell",139669,326657
"B. Post_Cross_Sell",139673,326667
"B. Post_Cross_Sell",139681,326693
"B. Post_Cross_Sell",139679,326697
"B. Post_Cross_Sell",139689,326719
"B. Post_Cross_Sell",139705,326748
"B. Post_Cross_Sell",139706,326749
"B. Post_Cross_Sell",139717,326764
"B. Post_Cross_Sell",139709,326766
"B. Post_Cross_Sell",139723,326784
"B. Post_Cross_Sell",139726,326793
"B. Post_Cross_Sell",139729,326804
"B. Post_Cross_Sell",139732,326807
"B. Post_Cross_Sell",139737,326829
"B. Post_Cross_Sell",139735,326830
"B. Post_Cross_Sell",139743,326840
"B. Post_Cross_Sell",139747,326858
"B. Post_Cross_Sell",139763,326889
"B. Post_Cross_Sell",139770,326904
"B. Post_Cross_Sell",139771,326911
"B. Post_Cross_Sell",139775,326921
"B. Post_Cross_Sell",139774,326928
"B. Post_Cross_Sell",139794,326965
"B. Post_Cross_Sell",139797,326971
"B. Post_Cross_Sell",139798,326978
"B. Post_Cross_Sell",139811,327005
"B. Post_Cross_Sell",139815,327016
"B. Post_Cross_Sell",139817,327019
"B. Post_Cross_Sell",139820,327031
"B. Post_Cross_Sell",139821,327043
"B. Post_Cross_Sell",139829,327049
"B. Post_Cross_Sell",139830,327060
"B. Post_Cross_Sell",139836,327070
"B. Post_Cross_Sell",139839,327073
"B. Post_Cross_Sell",139847,327093
"B. Post_Cross_Sell",139849,327094
"B. Post_Cross_Sell",139862,327133
"B. Post_Cross_Sell",139876,327148
"B. Post_Cross_Sell",139881,327165
"B. Post_Cross_Sell",139886,327176
"B. Post_Cross_Sell",139890,327186
"B. Post_Cross_Sell",139896,327200
"B. Post_Cross_Sell",139897,327208
"B. Post_Cross_Sell",139900,327221
"B. Post_Cross_Sell",139906,327233
"B. Post_Cross_Sell",139923,327258
"B. Post_Cross_Sell",139931,327276
"B. Post_Cross_Sell",139935,327286
"B. Post_Cross_Sell",139938,327289
"B. Post_Cross_Sell",139939,327294
"B. Post_Cross_Sell",139945,327310
"B. Post_Cross_Sell",139946,327313
"B. Post_Cross_Sell",139952,327331
"B. Post_Cross_Sell",139957,327342
"B. Post_Cross_Sell",139961,327351
"B. Post_Cross_Sell",139960,327353
"B. Post_Cross_Sell",139963,327360
"B. Post_Cross_Sell",139966,327368
"B. Post_Cross_Sell",139968,327377
"B. Post_Cross_Sell",139974,327394
"B. Post_Cross_Sell",139975,327399
"B. Post_Cross_Sell",139978,327406
"B. Post_Cross_Sell",139983,327416
"B. Post_Cross_Sell",139988,327428
"B. Post_Cross_Sell",139993,327437
"B. Post_Cross_Sell",139995,327444
"B. Post_Cross_Sell",139996,327451
"B. Post_Cross_Sell",140001,327461
"B. Post_Cross_Sell",140013,327481
"B. Post_Cross_Sell",140018,327491
"B. Post_Cross_Sell",140020,327497
"B. Post_Cross_Sell",140025,327509
"B. Post_Cross_Sell",140033,327527
"B. Post_Cross_Sell",140036,327534
"B. Post_Cross_Sell",140041,327552
"B. Post_Cross_Sell",140047,327566
"B. Post_Cross_Sell",140059,327593
"B. Post_Cross_Sell",140067,327610
"B. Post_Cross_Sell",140072,327624
"B. Post_Cross_Sell",140078,327637
"B. Post_Cross_Sell",140079,327646
"B. Post_Cross_Sell",140077,327649
"B. Post_Cross_Sell",140084,327656
"B. Post_Cross_Sell",140083,327661
"B. Post_Cross_Sell",140087,327678
"B. Post_Cross_Sell",140093,327688
"B. Post_Cross_Sell",140096,327698
"B. Post_Cross_Sell",140101,327717
"B. Post_Cross_Sell",140111,327739
"B. Post_Cross_Sell",140109,327744
"B. Post_Cross_Sell",140117,327762
"B. Post_Cross_Sell",140121,327765
"B. Post_Cross_Sell",140120,327778
"B. Post_Cross_Sell",140124,327783
"B. Post_Cross_Sell",140123,327793
"B. Post_Cross_Sell",140133,327805
"B. Post_Cross_Sell",140141,327823
"B. Post_Cross_Sell",140146,327844
"B. Post_Cross_Sell",140149,327849
"B. Post_Cross_Sell",140173,327889
"B. Post_Cross_Sell",140174,327893
"B. Post_Cross_Sell",140187,327926
"B. Post_Cross_Sell",140192,327939
"B. Post_Cross_Sell",140194,327949
"B. Post_Cross_Sell",140195,327950
"B. Post_Cross_Sell",140203,327970
"B. Post_Cross_Sell",140205,327981
"B. Post_Cross_Sell",140206,327992
"B. Post_Cross_Sell",140212,328006
"B. Post_Cross_Sell",140214,328009
"B. Post_Cross_Sell",140215,328024
"B. Post_Cross_Sell",140217,328030
"B. Post_Cross_Sell",140225,328054
"B. Post_Cross_Sell",140232,328067
"B. Post_Cross_Sell",140240,328079
"B. Post_Cross_Sell",140258,328116
"B. Post_Cross_Sell",140267,328132
"B. Post_Cross_Sell",140276,328143
"B. Post_Cross_Sell",140279,328157
"B. Post_Cross_Sell",140282,328165
"B. Post_Cross_Sell",140292,328190
"B. Post_Cross_Sell",140295,328202
"B. Post_Cross_Sell",140296,328205
"B. Post_Cross_Sell",140299,328208
"B. Post_Cross_Sell",140305,328225
"B. Post_Cross_Sell",140306,328229
"B. Post_Cross_Sell",140313,328245
"B. Post_Cross_Sell",140310,328248
"B. Post_Cross_Sell",140327,328271
"B. Post_Cross_Sell",140333,328286
"B. Post_Cross_Sell",140337,328302
"B. Post_Cross_Sell",140342,328314
"B. Post_Cross_Sell",140348,328325
"B. Post_Cross_Sell",140350,328331
"B. Post_Cross_Sell",140351,328338
"B. Post_Cross_Sell",140356,328352
"B. Post_Cross_Sell",140359,328362
"B. Post_Cross_Sell",140363,328372
"B. Post_Cross_Sell",140371,328388
"B. Post_Cross_Sell",140369,328389
"B. Post_Cross_Sell",140370,328395
"B. Post_Cross_Sell",140382,328418
"B. Post_Cross_Sell",140383,328421
"B. Post_Cross_Sell",140399,328449
"B. Post_Cross_Sell",140407,328464
"B. Post_Cross_Sell",140410,328477
"B. Post_Cross_Sell",140420,328498
"B. Post_Cross_Sell",140424,328507
"B. Post_Cross_Sell",140425,328510
"B. Post_Cross_Sell",140426,328518
"B. Post_Cross_Sell",140428,328521
"B. Post_Cross_Sell",140433,328539
"B. Post_Cross_Sell",140445,328566
"B. Post_Cross_Sell",140447,328572
"B. Post_Cross_Sell",140454,328588
"B. Post_Cross_Sell",140455,328595
"B. Post_Cross_Sell",140457,328599
"B. Post_Cross_Sell",140459,328609
"B. Post_Cross_Sell",140465,328617
"B. Post_Cross_Sell",140462,328619
"B. Post_Cross_Sell",140473,328639
"B. Post_Cross_Sell",140476,328653
"B. Post_Cross_Sell",140484,328667
"B. Post_Cross_Sell",140486,328676
"B. Post_Cross_Sell",140487,328688
"B. Post_Cross_Sell",140492,328698
"B. Post_Cross_Sell",140495,328704
"B. Post_Cross_Sell",140500,328712
"B. Post_Cross_Sell",140505,328727
"B. Post_Cross_Sell",140518,328763
"B. Post_Cross_Sell",140520,328765
"B. Post_Cross_Sell",140524,328777
"B. Post_Cross_Sell",140530,328787
"B. Post_Cross_Sell",140535,328804
"B. Post_Cross_Sell",140536,328814
"B. Post_Cross_Sell",140550,328842
"B. Post_Cross_Sell",140546,328845
"B. Post_Cross_Sell",140573,328889
"B. Post_Cross_Sell",140575,328894
"B. Post_Cross_Sell",140578,328901
"B. Post_Cross_Sell",140590,328934
"B. Post_Cross_Sell",140592,328935
"B. Post_Cross_Sell",140599,328956
"B. Post_Cross_Sell",140608,328973
"B. Post_Cross_Sell",140610,328979
"B. Post_Cross_Sell",140611,328982
"B. Post_Cross_Sell",140617,328997
"B. Post_Cross_Sell",140620,329007
"B. Post_Cross_Sell",140621,329011
"B. Post_Cross_Sell",140623,329029
"B. Post_Cross_Sell",140635,329045
"B. Post_Cross_Sell",140632,329049
"B. Post_Cross_Sell",140644,329072
"B. Post_Cross_Sell",140655,329093
"B. Post_Cross_Sell",140653,329094
"B. Post_Cross_Sell",140665,329108
"B. Post_Cross_Sell",140669,329124
"B. Post_Cross_Sell",140673,329133
"B. Post_Cross_Sell",140682,329157
"B. Post_Cross_Sell",140683,329162
"B. Post_Cross_Sell",140685,329175
"B. Post_Cross_Sell",140692,329183
"B. Post_Cross_Sell",140695,329198
"B. Post_Cross_Sell",140698,329204
"B. Post_Cross_Sell",140697,329210
"B. Post_Cross_Sell",140712,329239
"B. Post_Cross_Sell",140719,329258
"B. Post_Cross_Sell",140724,329271
"B. Post_Cross_Sell",140725,329273
"B. Post_Cross_Sell",140726,329280
"B. Post_Cross_Sell",140748,329324
"B. Post_Cross_Sell",140758,329338
"B. Post_Cross_Sell",140762,329349
"B. Post_Cross_Sell",140764,329355
"B. Post_Cross_Sell",140770,329371
"B. Post_Cross_Sell",140769,329377
"B. Post_Cross_Sell",140772,329384
"B. Post_Cross_Sell",140773,329391
"B. Post_Cross_Sell",140777,329399
"B. Post_Cross_Sell",140782,329415
"B. Post_Cross_Sell",140793,329438
"B. Post_Cross_Sell",140807,329466
"B. Post_Cross_Sell",140812,329482
"B. Post_Cross_Sell",140811,329483
"B. Post_Cross_Sell",140814,329490
"B. Post_Cross_Sell",140815,329497
"B. Post_Cross_Sell",140817,329506
"B. Post_Cross_Sell",140822,329519
"B. Post_Cross_Sell",140823,329524
"B. Post_Cross_Sell",140825,329532
"B. Post_Cross_Sell",140828,329537
"B. Post_Cross_Sell",140829,329545
"B. Post_Cross_Sell",140830,329547
"B. Post_Cross_Sell",140832,329551
"B. Post_Cross_Sell",140834,329564
"B. Post_Cross_Sell",140841,329576
"B. Post_Cross_Sell",140849,329596
"B. Post_Cross_Sell",140851,329598
"B. Post_Cross_Sell",140854,329606
"B. Post_Cross_Sell",140858,329622
"B. Post_Cross_Sell",140880,329660
"B. Post_Cross_Sell",140881,329667
