website_session_id,first_pageview_id,count_pageviews
17430,35981,3
17431,35983,1
17432,35987,2
17433,35990,1
17434,35991,1
17436,35996,1
17437,35997,5
17438,36001,1
17440,36004,1
17441,36005,4
17442,36006,1
17443,36008,1
17444,36011,1
17445,36012,1
17446,36013,2
17448,36017,1
17449,36019,3
17451,36025,7
17452,36027,1
17453,36031,2
17454,36032,2
17455,36033,6
17456,36038,1
17457,36042,3
17458,36043,2
17459,36046,3
17460,36052,1
17461,36053,3
17463,36055,1
17464,36057,1
17465,36059,1
17466,36060,3
17467,36061,1
17468,36064,3
17469,36066,1
17472,36072,6
17473,36073,1
17474,36074,1
17475,36076,1
17476,36079,2
17477,36082,1
17478,36084,3
17479,36086,1
17481,36090,1
17482,36091,2
17483,36093,5
17484,36098,3
17485,36099,1
17486,36101,6
17488,36104,1
17489,36107,1
17490,36110,4
17491,36114,1
17492,36116,1
17495,36120,1
17496,36121,1
17497,36123,1
17498,36124,1
17499,36125,1
17500,36126,1
17501,36127,3
17502,36128,1
17503,36131,7
17504,36132,1
17505,36134,2
17506,36136,1
17507,36138,1
17508,36141,1
17510,36144,1
17511,36145,3
17513,36152,1
17515,36154,6
17516,36156,2
17517,36157,3
17518,36158,3
17519,36168,1
17520,36169,3
17521,36172,2
17522,36174,1
17523,36175,3
17524,36176,4
17525,36182,1
17526,36183,1
17527,36184,1
17528,36185,2
17529,36187,3
17530,36190,3
17533,36195,2
17534,36203,1
17536,36205,3
17537,36208,6
17538,36209,2
17539,36214,1
17540,36217,2
17541,36219,1
17542,36220,1
17543,36221,1
17544,36222,5
17545,36227,1
17546,36228,3
17547,36229,1
17548,36232,1
17549,36233,1
17550,36234,1
17552,36236,4
17553,36237,7
17554,36239,1
17555,36246,1
17556,36249,1
17557,36250,1
17558,36251,2
17559,36252,1
17560,36254,1
17561,36255,3
17562,36258,6
17563,36264,2
17564,36266,1
17565,36267,4
17566,36271,1
17567,36272,6
17568,36277,1
17569,36279,3
17570,36282,3
17571,36285,1
17572,36286,1
17573,36287,1
17574,36288,1
17575,36289,1
17576,36290,1
17577,36291,3
17578,36292,1
17579,36294,1
17580,36296,1
17581,36297,2
17583,36300,1
17584,36302,1
17585,36303,3
17586,36306,2
17587,36308,3
17588,36309,1
17589,36312,6
17590,36313,3
17591,36315,2
17592,36323,3
17594,36327,7
17595,36334,3
17596,36343,2
17597,36345,1
17598,36346,3
17600,36348,1
17601,36349,2
17602,36352,3
17603,36358,6
17604,36364,3
17605,36366,1
17606,36368,4
17607,36369,1
17608,36370,2
17609,36372,3
17610,36378,1
17611,36379,3
17612,36382,3
17613,36383,2
17614,36384,1
17615,36385,3
17616,36386,2
17617,36393,2
17618,36395,2
17619,36397,3
17620,36398,3
17621,36401,5
17622,36403,5
17623,36407,1
17624,36410,1
17625,36411,6
17626,36414,1
17627,36416,3
17628,36419,1
17629,36422,2
17630,36427,1
17632,36431,3
17633,36433,1
17634,36434,3
17637,36443,4
17638,36444,2
17639,36445,6
17640,36451,1
17641,36455,1
17642,36457,7
17643,36461,6
17644,36462,6
17645,36469,1
17647,36478,1
17648,36479,1
17649,36480,4
17650,36481,1
17652,36488,3
17653,36489,1
17654,36490,2
17655,36491,1
17657,36495,7
17658,36502,1
17659,36503,1
17660,36505,1
17662,36516,2
17663,36517,1
17664,36519,1
17665,36520,1
17666,36521,6
17667,36522,1
17668,36528,1
17669,36529,4
17670,36530,7
17672,36540,3
17673,36541,1
17674,36546,1
17675,36548,1
17676,36549,2
17678,36551,4
17680,36560,4
17681,36561,4
17682,36567,2
17683,36570,3
17684,36573,1
17685,36574,6
17686,36575,3
17687,36580,1
17688,36583,1
17689,36585,1
17690,36586,2
17691,36587,3
17693,36593,2
17694,36594,7
17695,36596,3
17696,36602,1
17697,36604,2
17698,36607,3
17699,36610,2
17700,36615,1
17703,36626,5
17704,36628,5
17705,36629,1
17706,36633,3
17707,36635,2
17708,36642,1
17709,36643,1
17710,36645,1
17711,36646,2
17712,36648,1
17713,36649,1
17714,36650,2
17715,36651,1
17716,36652,3
17717,36656,1
17718,36657,1
17719,36658,3
17720,36661,4
17721,36662,4
17722,36668,1
17723,36670,1
17724,36671,1
17725,36672,1
17726,36673,3
17727,36676,2
17728,36678,1
17729,36679,7
17730,36680,1
17731,36687,1
17732,36688,3
17733,36690,1
17734,36692,1
17735,36693,1
17736,36694,1
17737,36695,1
17738,36696,1
17739,36697,3
17740,36700,1
17741,36701,1
17742,36702,2
17743,36704,1
17744,36705,1
17745,36706,3
17746,36709,4
17747,36713,1
17749,36715,2
17750,36717,6
17751,36720,1
17752,36724,3
17753,36726,1
17754,36728,1
17755,36729,4
17756,36731,1
17757,36734,1
17758,36735,2
17759,36736,1
17760,36738,7
17761,36742,5
17762,36748,4
17763,36754,1
17765,36756,1
17767,36758,3
17768,36761,4
17769,36763,4
17770,36765,3
17771,36772,6
17772,36778,1
17773,36779,3
17774,36780,1
17775,36782,3
17776,36786,3
17777,36789,1
17778,36790,2
17779,36791,1
17780,36793,7
17781,36794,7
17782,36804,1
17783,36808,5
17785,36814,2
17787,36818,2
17788,36820,3
17789,36822,1
17790,36824,3
17791,36827,3
17792,36829,2
17793,36832,1
17794,36833,3
17795,36836,1
17796,36837,6
17797,36840,1
17798,36844,1
17799,36845,3
17801,36849,7
17802,36851,7
17803,36860,7
17804,36865,3
17805,36872,3
17806,36876,3
17807,36877,3
17808,36878,3
17809,36885,1
17810,36886,3
17811,36889,1
17812,36890,1
17813,36891,3
17814,36894,1
17815,36895,7
17816,36897,1
17818,36904,1
17819,36905,1
17820,36906,1
17821,36907,1
17822,36908,1
17824,36910,1
17825,36913,3
17826,36914,2
17827,36916,1
17830,36920,1
17831,36923,1
17832,36924,1
17833,36926,1
17834,36927,1
17836,36935,3
17838,36940,1
17839,36941,1
17840,36942,4
17841,36943,3
17842,36947,1
17844,36951,1
17845,36957,2
17847,36961,1
17848,36966,1
17849,36967,3
17850,36968,1
17852,36972,1
17853,36973,1
17854,36974,1
17855,36978,2
17856,36979,1
17857,36980,4
17858,36982,1
17859,36988,1
17860,36990,7
17861,36992,3
17863,37000,7
17864,37001,2
17865,37002,1
17866,37007,1
17867,37011,1
17868,37012,7
17869,37013,2
17870,37016,1
17871,37017,1
17872,37025,1
17873,37026,2
17874,37028,1
17877,37032,4
17878,37036,1
17879,37037,6
17880,37041,2
17881,37042,1
17882,37045,4
17884,37053,6
17885,37055,1
17886,37056,1
17888,37062,3
17889,37063,2
17891,37065,2
17892,37070,1
17893,37071,3
17894,37074,1
17895,37075,1
17896,37076,3
17897,37077,1
17898,37078,3
17899,37083,1
17900,37084,1
17901,37085,1
17902,37086,1
17903,37087,7
17904,37088,3
17905,37091,3
17906,37092,1
17907,37097,6
17908,37098,4
17910,37114,1
17911,37115,3
17912,37117,7
17913,37119,1
17914,37120,2
17915,37123,1
17916,37127,2
17917,37131,6
17918,37135,7
17920,37139,6
17921,37140,1
17922,37153,1
17923,37155,2
17924,37156,1
17925,37158,3
17928,37169,1
17929,37171,1
17930,37172,6
17931,37175,1
17932,37177,3
17933,37178,3
17935,37186,2
17936,37188,1
17937,37189,2
17938,37191,3
17939,37194,1
17940,37195,3
17941,37196,2
17942,37197,3
17943,37198,3
17944,37206,1
17946,37210,1
17947,37211,1
17948,37212,2
17949,37214,3
17950,37217,1
17952,37219,3
17954,37223,2
17956,37226,3
17958,37230,1
17959,37231,3
17961,37235,1
17963,37237,1
17964,37238,7
17965,37241,1
17967,37247,1
17968,37248,1
17969,37249,3
17972,37259,1
17973,37260,7
17974,37261,1
17975,37268,4
17976,37272,1
17977,37273,1
17978,37274,1
17979,37275,4
17980,37276,2
17981,37281,2
17982,37283,3
17983,37286,1
17984,37287,4
17985,37291,1
17986,37292,5
17987,37297,1
17988,37298,5
17989,37303,2
17990,37305,1
17991,37306,6
17993,37313,6
17994,37316,4
17995,37323,1
17997,37326,1
17998,37327,2
17999,37329,3
18000,37332,3
18001,37333,2
18002,37337,3
18003,37338,1
18004,37341,1
18005,37342,3
18006,37343,1
18007,37345,1
18008,37347,3
18009,37348,1
18010,37351,1
18011,37352,1
18012,37353,1
18013,37354,1
18014,37355,3
18015,37356,3
18016,37358,2
18017,37363,2
18018,37365,1
18019,37366,2
18020,37367,1
18021,37369,7
18022,37370,3
18023,37371,3
18024,37377,3
18025,37382,7
18026,37385,2
18027,37393,3
18028,37396,4
18030,37401,5
18032,37413,2
18033,37417,3
18034,37420,3
18035,37424,1
18036,37425,6
18038,37429,3
18039,37433,3
18040,37436,1
18041,37440,3
18043,37443,1
18044,37444,2
18046,37449,2
18048,37452,2
18049,37453,6
18050,37454,1
18051,37455,1
18052,37456,1
18054,37460,3
18055,37462,1
18056,37468,6
18057,37470,1
18058,37472,7
18059,37482,7
18061,37487,1
18062,37488,2
18063,37493,3
18064,37496,1
18065,37497,1
18066,37498,7
18067,37499,1
18068,37505,1
18070,37507,1
18071,37509,1
18072,37510,4
18075,37517,1
18076,37520,1
18077,37521,2
18078,37523,7
18079,37524,1
18080,37526,3
18081,37527,1
18082,37534,1
18083,37535,1
18084,37537,4
18085,37538,1
18086,37540,2
18087,37541,1
18088,37543,1
18089,37544,3
18090,37548,3
18091,37552,2
18092,37553,3
18094,37555,2
18095,37560,1
18096,37561,7
18097,37568,2
18098,37569,1
18099,37571,1
18100,37572,1
18102,37574,2
18103,37575,3
18104,37576,1
18105,37580,1
18106,37581,3
18108,37584,1
18109,37587,1
18110,37589,3
18111,37592,1
18112,37593,1
18113,37594,3
18114,37597,1
18115,37598,3
18116,37601,1
18117,37602,2
18118,37604,1
18121,37609,1
18122,37610,6
18124,37617,7
18125,37620,1
18126,37624,1
18127,37626,3
18128,37630,1
18129,37631,1
18130,37632,2
18131,37634,3
18132,37637,1
18133,37638,1
18134,37639,2
18135,37641,1
18136,37642,1
18137,37643,1
18138,37644,1
18139,37645,1
18140,37646,1
18141,37647,2
18142,37649,2
18143,37650,1
18144,37652,1
18146,37660,2
18147,37662,1
18148,37663,1
18149,37664,1
18150,37665,1
18151,37666,1
18152,37667,2
18153,37669,3
18154,37670,7
18155,37679,2
18156,37680,3
18158,37685,1
18159,37686,6
18160,37688,1
18161,37693,1
18163,37695,6
18164,37701,1
18167,37706,1
18169,37708,2
18171,37717,3
18172,37720,1
18173,37721,1
18174,37722,3
18175,37725,1
18176,37726,1
18177,37727,3
18178,37728,1
18180,37732,3
18181,37735,1
18182,37736,5
18183,37741,1
18184,37742,2
18185,37744,1
18187,37747,3
18188,37748,1
18189,37751,2
18190,37752,1
18191,37754,2
18192,37756,5
18193,37761,1
18195,37763,1
18196,37766,6
18197,37772,1
18198,37773,1
18200,37777,4
18201,37781,6
18202,37782,1
18203,37784,3
18204,37788,1
18205,37792,3
18207,37796,2
18208,37798,2
18209,37800,1
18210,37801,1
18211,37802,4
18212,37806,2
18213,37807,1
18214,37808,1
18215,37810,2
18217,37815,1
18218,37816,1
18219,37817,1
18221,37821,1
18222,37822,1
18223,37823,1
18224,37824,1
18225,37825,2
18226,37827,3
18227,37830,1
18228,37831,1
18229,37832,1
18230,37833,1
18232,37836,1
18233,37837,4
18234,37841,1
18235,37842,1
18236,37843,3
18237,37846,1
18238,37847,7
18239,37848,1
18240,37852,3
18241,37857,2
18242,37860,1
18243,37861,1
18244,37862,6
18245,37865,1
18246,37869,2
18247,37871,3
18249,37876,1
18250,37877,1
18251,37878,3
18252,37881,6
18254,37889,1
18255,37890,6
18256,37894,3
18257,37898,3
18258,37902,2
18259,37904,3
18260,37907,1
18261,37908,1
18262,37909,1
18263,37910,1
18264,37911,1
18265,37912,3
18266,37915,1
18267,37916,2
18268,37918,1
18269,37919,2
18270,37921,1
18271,37922,1
18272,37923,1
18273,37924,2
18274,37925,1
18275,37927,4
18276,37931,1
18277,37932,1
18278,37933,1
18279,37934,1
18280,37935,6
18281,37939,1
18282,37942,3
18283,37943,1
18285,37945,1
18286,37948,1
18287,37949,1
18288,37950,1
18289,37951,1
18290,37952,7
18291,37959,2
18292,37961,1
18293,37962,1
18294,37963,1
18295,37964,7
18296,37965,2
18297,37973,3
18298,37976,6
18299,37982,1
18300,37983,2
18301,37984,1
18302,37986,1
18303,37987,1
18305,37989,7
18306,37994,5
18307,37997,1
18308,37998,1
18309,38003,1
18310,38004,1
18312,38008,6
18313,38009,1
18316,38018,1
18317,38019,1
18318,38020,1
18319,38021,3
18321,38025,1
18322,38026,3
18323,38029,2
18324,38030,1
18325,38032,1
18327,38036,1
18328,38037,1
18329,38038,3
18330,38041,3
18331,38043,1
18332,38045,6
18333,38047,3
18334,38054,1
18335,38055,1
18336,38056,1
18337,38057,1
18338,38058,3
18339,38060,1
18340,38062,1
18341,38063,3
18342,38064,1
18343,38067,1
18344,38068,1
18345,38069,1
18346,38070,1
18347,38071,1
18348,38072,2
18349,38074,1
18350,38075,1
18351,38076,7
18352,38083,5
18353,38084,2
18354,38090,1
18355,38091,3
18356,38093,3
18357,38097,2
18358,38099,1
18359,38100,3
18360,38101,3
18361,38106,4
18362,38110,1
18363,38111,2
18364,38113,1
18365,38114,7
18366,38121,1
18367,38122,1
18368,38123,1
18369,38124,1
18370,38125,1
18371,38126,3
18372,38128,1
18373,38130,1
18375,38133,2
18376,38139,7
18379,38145,1
18380,38150,3
18383,38156,1
18384,38158,2
18385,38162,2
18386,38165,1
18387,38166,5
18388,38170,2
18389,38171,1
18391,38176,1
18392,38177,1
18394,38179,6
18395,38181,1
18397,38186,1
18398,38187,4
18399,38189,2
18400,38191,1
18401,38192,3
18402,38194,1
18403,38199,2
18404,38201,3
18405,38202,6
18406,38204,1
18407,38205,1
18408,38208,4
18409,38210,1
18411,38218,1
18412,38220,3
18413,38221,7
18414,38223,1
18415,38227,1
18417,38229,2
18418,38233,1
18420,38238,7
18421,38243,1
18422,38244,3
18423,38248,2
18424,38252,2
18425,38254,3
18426,38256,1
18427,38257,1
18428,38258,1
18429,38260,1
18430,38261,4
18431,38263,1
18432,38266,1
18433,38267,1
18435,38269,1
18436,38270,1
18438,38272,1
18439,38273,7
18441,38279,2
18442,38281,1
18444,38288,6
18445,38292,1
18446,38297,1
18447,38298,4
18448,38302,1
18449,38303,1
18450,38304,1
18451,38305,3
18452,38306,3
18453,38311,3
18454,38314,1
18455,38315,1
18456,38316,3
18457,38319,2
18458,38321,1
18459,38322,1
18460,38323,1
18462,38325,2
18463,38327,1
18464,38328,1
18465,38331,1
18466,38334,1
18467,38335,7
18468,38338,1
18469,38339,3
18470,38346,2
18471,38348,1
18472,38349,2
18473,38350,1
18474,38351,3
18475,38352,1
18477,38357,1
18478,38358,7
18479,38359,1
18481,38361,2
18482,38368,1
18484,38372,2
18485,38375,3
18486,38378,3
18487,38381,1
18488,38382,1
18489,38383,1
18490,38384,1
18492,38388,1
18493,38389,1
18494,38390,1
18495,38391,3
18496,38392,5
18497,38395,1
18498,38397,1
18499,38401,3
18500,38404,6
18501,38405,1
18502,38406,2
18503,38413,1
18504,38414,4
18505,38415,1
18506,38417,1
18507,38418,1
18508,38421,1
18509,38422,1
18511,38427,3
18512,38431,1
18513,38432,4
18514,38436,1
18515,38437,1
18516,38439,1
18518,38442,5
18520,38449,3
18521,38453,1
18522,38454,3
18523,38456,3
18524,38457,6
18525,38463,3
18526,38469,1
18527,38470,5
18528,38475,1
18529,38476,4
18530,38480,1
18531,38481,2
18532,38483,1
18534,38487,3
18536,38490,1
18538,38493,2
18539,38495,1
18540,38496,3
18541,38499,6
18542,38502,1
18543,38506,1
18545,38508,3
18546,38509,1
18547,38512,3
18548,38513,2
18549,38517,1
18550,38518,1
18551,38519,4
18552,38521,1
18553,38524,1
18554,38525,2
18555,38527,2
18556,38529,6
18559,38539,1
18560,38540,1
18561,38541,5
18562,38543,6
18563,38552,1
18564,38553,1
18565,38554,1
18566,38555,1
18567,38556,3
18568,38559,1
18569,38560,3
18570,38561,4
18571,38565,1
18572,38566,2
18573,38570,3
18574,38571,6
18575,38575,5
18576,38584,3
18577,38587,1
18578,38588,1
18579,38589,3
18580,38590,1
18581,38593,1
18582,38594,1
18583,38595,6
18584,38596,3
18586,38605,4
18587,38607,3
18589,38616,2
18590,38620,1
18591,38621,1
18592,38622,2
18594,38627,1
18595,38629,2
18596,38631,3
18597,38632,1
18598,38635,1
18599,38636,1
18600,38637,2
18601,38638,1
18602,38640,1
18604,38642,3
18605,38644,1
18606,38647,1
18607,38648,5
18608,38650,1
18609,38651,4
18610,38652,1
18611,38658,5
18612,38659,1
18613,38660,2
18615,38668,1
18616,38669,1
18617,38670,2
18618,38672,3
18619,38673,1
18620,38674,1
18621,38675,1
18622,38677,3
18624,38681,4
18625,38683,1
18626,38687,1
18627,38688,7
18628,38690,3
18629,38693,1
18630,38694,1
18631,38700,1
18632,38701,6
18633,38703,1
18636,38713,1
18637,38714,1
18638,38715,1
18639,38716,1
18640,38717,3
18641,38719,1
18642,38721,1
18643,38722,7
18644,38728,1
18645,38729,1
18646,38730,1
18647,38731,4
18649,38734,3
18651,38742,2
18652,38744,5
18653,38749,2
18654,38750,2
18655,38752,7
18656,38760,1
18657,38762,3
18658,38765,1
18659,38766,1
18660,38767,1
18663,38772,3
18664,38773,1
18665,38781,3
18666,38782,1
18667,38784,1
18668,38785,1
18669,38788,1
18670,38789,6
18671,38790,1
18672,38794,1
18673,38797,1
18674,38798,3
18675,38799,1
18676,38801,1
18677,38803,1
18678,38804,1
18679,38805,2
18680,38806,2
18681,38809,3
18682,38812,1
18685,38817,1
18686,38818,1
18687,38819,7
18688,38822,1
18689,38823,4
18690,38824,3
18693,38836,1
18694,38837,2
18695,38843,1
18696,38844,1
18697,38845,1
18698,38846,3
18699,38847,1
18700,38850,1
18701,38851,2
18702,38853,1
18703,38854,2
18704,38856,6
18705,38858,2
18706,38864,3
18707,38865,4
18708,38866,1
18709,38872,1
18710,38873,1
18711,38874,1
18712,38875,2
18713,38876,2
18714,38879,1
18715,38880,1
18716,38881,1
18717,38882,2
18718,38884,1
18719,38885,3
18720,38888,3
18722,38893,2
18723,38896,1
18724,38897,1
18725,38898,1
18726,38899,3
18727,38902,2
18728,38903,1
18729,38905,7
18730,38907,1
18732,38913,1
18734,38915,3
18735,38919,6
18736,38920,4
18737,38929,1
18738,38930,3
18739,38933,1
18740,38934,3
18741,38937,1
18743,38939,3
18744,38942,1
18745,38943,1
18746,38944,1
18747,38945,4
18748,38947,1
18749,38950,3
18751,38953,1
18752,38957,1
18753,38958,3
18754,38961,2
18755,38963,1
18756,38964,1
18757,38965,3
18758,38968,1
18759,38969,1
18761,38971,1
18763,38973,1
18764,38975,1
18765,38976,3
18766,38979,3
18768,38983,3
18769,38986,1
18770,38987,3
18771,38989,1
18772,38990,2
18773,38993,2
18774,38994,3
18777,39001,3
18778,39005,3
18779,39006,3
18780,39007,1
18781,39012,1
18782,39013,1
18783,39014,1
18784,39015,6
18785,39020,2
18788,39028,3
18789,39031,2
18790,39033,1
18791,39034,1
18792,39035,1
18793,39036,3
18794,39038,1
18795,39040,1
18796,39041,4
18798,39046,3
18799,39047,1
18800,39048,7
18801,39050,1
18802,39057,1
18803,39058,1
18805,39061,1
18806,39063,4
18807,39066,1
18808,39068,1
18809,39069,2
18810,39071,3
18811,39074,1
18812,39075,3
18814,39077,1
18815,39082,3
18816,39083,1
18817,39086,2
18818,39087,3
18819,39091,1
18820,39092,1
18821,39093,3
18825,39104,1
18826,39105,1
18827,39106,3
18828,39108,1
18829,39110,1
18830,39111,3
18831,39112,1
18832,39114,1
18833,39115,2
18834,39117,3
18835,39118,4
18836,39123,1
18837,39124,1
18838,39127,1
18839,39128,6
18840,39134,3
18841,39137,1
18843,39139,7
18844,39140,1
18845,39145,2
18846,39147,1
18847,39148,6
18848,39150,1
18849,39151,1
18850,39153,2
18852,39161,3
18853,39162,1
18854,39164,2
18855,39166,6
18856,39167,1
18857,39170,5
18858,39174,3
18859,39181,1
18860,39183,1
18861,39184,1
18862,39185,1
18863,39186,1
18864,39187,2
18865,39188,1
18866,39190,1
18867,39191,7
18868,39193,3
18869,39194,1
18871,39202,1
18872,39203,7
18873,39204,2
18874,39205,1
18875,39209,1
18877,39213,1
18878,39218,2
18879,39221,2
18881,39224,2
18882,39226,1
18883,39227,4
18884,39228,7
18885,39235,1
18886,39236,1
18887,39239,6
18888,39240,3
18889,39246,3
18891,39253,7
18892,39257,1
18893,39259,1
18894,39261,1
18895,39262,3
18896,39263,3
18897,39265,1
18898,39267,1
18899,39271,1
18900,39272,1
18901,39273,1
18902,39274,2
18903,39276,1
18904,39277,1
18905,39278,3
18906,39281,2
18907,39282,1
18908,39284,1
18909,39285,7
18910,39286,3
18912,39290,3
18913,39292,1
18914,39299,2
18915,39303,2
18916,39304,1
18917,39306,1
18918,39307,6
18921,39318,1
18922,39319,1
18925,39322,4
18926,39326,1
18927,39328,1
18928,39331,3
18929,39334,1
18930,39335,1
18931,39336,2
18932,39338,3
18933,39339,3
18934,39342,4
18935,39344,1
18936,39346,1
18937,39349,3
18938,39353,2
18939,39355,6
18941,39362,7
18942,39371,1
18943,39372,1
18944,39373,1
18945,39374,1
18946,39375,1
18947,39376,5
18949,39381,3
18951,39387,3
18953,39393,1
18954,39394,1
18955,39395,2
18956,39397,7
18957,39400,1
18958,39402,3
18959,39407,1
18960,39408,1
18961,39409,7
18962,39412,6
18964,39425,3
18966,39436,3
18967,39437,3
18968,39444,1
18969,39445,1
18970,39446,3
18971,39449,1
18972,39450,3
18973,39452,3
18974,39453,1
18975,39457,7
18976,39460,1
18977,39465,7
18978,39467,1
18979,39470,4
18980,39476,3
18981,39478,3
18982,39483,3
18983,39486,7
18984,39488,6
18985,39496,3
18986,39502,1
18987,39503,3
18988,39504,1
18989,39505,3
18990,39506,1
18991,39507,1
18992,39512,4
18993,39514,1
18994,39515,6
18995,39523,2
18996,39525,6
18997,39531,2
18998,39533,1
18999,39534,1
19000,39535,6
19001,39541,3
19002,39544,1
19003,39545,1
19004,39546,1
19005,39547,2
19006,39549,1
19007,39550,1
19008,39551,6
19009,39553,1
19010,39556,1
19011,39558,1
19012,39560,1
19013,39561,2
19015,39564,2
19016,39565,1
19019,39569,4
19020,39572,1
19021,39574,1
19022,39575,3
19023,39576,3
19025,39581,1
19026,39583,3
19028,39587,2
19030,39593,2
19031,39594,4
19034,39604,6
19035,39607,3
19036,39608,1
19037,39617,7
19039,39629,7
19040,39632,1
19041,39640,3
19042,39641,1
19043,39642,1
19045,39645,3
19046,39649,3
19048,39654,1
19050,39657,3
19051,39660,1
19052,39661,1
19053,39662,7
19054,39664,1
19055,39665,1
19056,39666,1
19057,39668,1
19059,39673,1
19060,39674,1
19061,39676,2
19062,39678,1
19063,39679,1
19064,39680,3
19065,39683,1
19066,39684,1
19068,39686,7
19069,39687,3
19070,39693,1
19071,39694,2
19072,39698,1
19073,39700,1
19075,39702,2
19076,39706,3
19077,39707,1
19078,39710,1
19079,39711,1
19080,39712,1
19081,39713,3
19082,39714,1
19083,39715,3
19084,39719,1
19085,39721,1
19086,39722,7
19087,39728,2
19088,39731,1
19089,39732,4
19090,39734,1
19091,39737,7
19092,39738,3
19093,39739,1
19096,39750,5
19097,39752,4
19098,39759,1
19100,39764,1
19101,39765,7
19102,39766,2
19103,39771,2
19104,39777,6
19105,39778,1
19107,39781,2
19108,39783,1
19109,39785,1
19110,39786,1
19111,39788,1
19112,39789,2
19113,39790,5
19114,39794,1
19115,39795,3
19116,39797,2
19117,39798,1
19118,39805,1
19119,39806,1
19120,39807,1
19121,39808,1
19122,39809,3
19123,39810,3
19124,39815,1
19125,39816,1
19126,39817,1
19127,39818,1
19128,39819,1
19129,39820,3
19130,39823,3
19131,39826,1
19132,39827,1
19133,39828,1
19134,39829,5
19135,39831,1
19136,39832,1
19137,39833,1
19138,39837,1
19139,39838,3
19140,39839,4
19141,39842,1
19142,39846,1
19143,39847,1
19144,39848,2
19145,39850,1
19146,39851,1
19147,39852,1
19151,39864,1
19152,39865,1
19153,39866,2
19154,39868,3
19155,39869,3
19157,39876,1
19158,39878,3
19159,39880,3
19161,39883,1
19162,39886,2
19163,39888,2
19164,39889,2
19165,39892,1
19166,39893,1
19167,39894,4
19168,39898,1
19169,39899,1
19171,39903,3
19172,39906,1
19173,39907,1
19174,39908,3
19175,39910,7
19176,39911,1
19177,39919,3
19178,39921,1
19179,39923,1
19180,39924,1
19181,39925,1
19182,39926,4
19183,39928,1
19184,39930,1
19185,39931,1
19186,39933,1
19187,39934,1
19188,39935,2
19189,39937,1
19190,39938,1
19191,39939,1
19192,39940,5
19193,39945,4
19194,39946,1
19195,39947,3
19196,39953,3
19197,39956,3
19198,39957,1
19199,39960,3
19200,39963,5
19201,39964,3
19202,39969,1
19203,39972,1
19204,39973,1
19205,39974,1
19206,39975,4
19207,39978,4
19208,39983,1
19209,39984,1
19210,39985,1
19211,39986,1
19212,39987,3
19214,39991,3
19215,39994,1
19216,39995,1
19217,39996,3
19218,39998,1
19219,40000,1
19220,40001,1
19221,40002,1
19223,40004,3
19226,40012,4
19227,40013,6
19228,40016,1
19229,40018,1
19230,40020,3
19231,40026,4
19232,40031,1
19233,40032,1
19234,40033,1
19235,40034,1
19236,40035,3
19237,40036,1
19238,40039,1
19239,40040,1
19240,40041,6
19241,40043,1
19242,40048,1
19245,40052,1
19246,40053,3
19247,40055,1
19248,40057,1
19249,40058,1
19250,40059,1
19251,40060,1
19252,40061,1
19254,40063,4
19255,40064,6
19256,40065,1
19257,40067,3
19258,40068,1
19259,40077,1
19260,40079,3
19261,40080,6
19262,40083,1
19263,40086,4
19264,40087,1
19265,40091,3
19266,40094,3
19267,40100,1
19268,40101,2
19269,40102,1
19270,40104,1
19272,40106,1
19273,40107,1
19274,40108,1
19275,40109,1
19276,40110,1
19277,40111,1
19278,40112,1
19279,40113,3
19280,40115,3
19281,40117,1
19282,40118,3
19283,40123,1
19284,40124,3
19285,40125,3
19287,40128,1
19288,40130,1
19290,40136,1
19291,40137,1
19292,40138,1
19293,40139,1
19294,40140,3
19295,40143,3
19297,40149,1
19298,40150,3
19299,40152,1
19300,40154,3
19301,40155,1
19303,40160,2
19304,40164,3
19305,40165,1
19306,40166,7
19308,40175,1
19310,40178,3
19311,40180,3
19312,40183,2
19313,40186,5
19314,40187,1
19315,40192,7
19316,40196,2
19317,40198,3
19318,40199,3
19319,40207,1
19320,40208,5
19322,40215,1
19323,40216,1
19324,40217,1
19326,40219,1
19327,40220,1
19328,40221,4
19329,40225,4
19330,40226,7
19331,40232,1
19332,40237,1
19333,40238,3
19334,40241,1
19335,40242,3
19336,40245,1
19337,40246,4
19338,40247,2
19339,40251,3
19340,40253,4
19341,40256,4
19342,40259,1
19343,40262,2
19345,40267,3
19346,40269,1
19347,40271,1
19348,40272,1
19349,40273,2
19350,40275,4
19351,40276,1
19352,40280,6
19353,40281,1
19355,40283,4
19356,40286,1
19357,40294,1
19358,40296,1
19359,40297,7
19360,40300,1
19361,40301,1
19362,40306,6
19364,40312,4
19365,40317,1
19366,40318,3
19367,40319,4
19368,40320,1
19369,40326,1
19370,40327,2
19371,40329,1
19372,40330,2
19374,40333,1
19375,40334,7
19376,40335,1
19377,40342,4
19378,40346,1
19379,40347,3
19380,40349,1
19381,40351,1
19382,40352,3
19383,40355,1
19384,40356,6
19385,40360,2
19386,40361,1
19387,40365,3
19388,40368,1
19389,40369,1
19391,40371,3
19392,40374,1
19395,40378,2
19396,40380,1
19397,40381,3
19398,40384,3
19399,40387,3
19400,40388,1
19401,40391,1
19403,40394,3
19404,40397,4
19405,40401,6
19406,40407,7
19407,40414,1
19408,40415,1
19410,40419,1
19411,40420,3
19412,40423,1
19413,40424,1
19414,40425,1
19415,40426,2
19417,40430,1
19418,40431,1
19419,40432,2
19420,40434,3
