website_session_id,product_seen,cart_made_it,shipping_made_it,billing_made_it,thankyou_made_it
65340,mrfuzzy,1,1,1,1
65343,mrfuzzy,0,0,0,0
65346,mrfuzzy,0,0,0,0
65347,lovebear,1,0,0,0
65352,mrfuzzy,0,0,0,0
65356,mrfuzzy,1,1,0,0
65362,mrfuzzy,0,0,0,0
65361,mrfuzzy,0,0,0,0
65365,mrfuzzy,1,0,0,0
65364,lovebear,1,1,1,0
65368,mrfuzzy,1,1,1,1
65369,mrfuzzy,1,1,1,1
65370,mrfuzzy,1,1,1,0
65377,mrfuzzy,0,0,0,0
65380,mrfuzzy,0,0,0,0
65381,mrfuzzy,0,0,0,0
65383,mrfuzzy,1,0,0,0
65387,mrfuzzy,1,0,0,0
65388,mrfuzzy,0,0,0,0
65389,mrfuzzy,1,1,1,1
65390,mrfuzzy,0,0,0,0
65391,mrfuzzy,0,0,0,0
65396,mrfuzzy,0,0,0,0
65397,mrfuzzy,1,0,0,0
65398,mrfuzzy,1,1,1,1
65400,mrfuzzy,1,1,1,1
65403,lovebear,1,0,0,0
65405,mrfuzzy,1,1,1,1
65411,mrfuzzy,1,1,0,0
65412,mrfuzzy,0,0,0,0
65413,mrfuzzy,0,0,0,0
65419,lovebear,0,0,0,0
65420,mrfuzzy,0,0,0,0
65421,mrfuzzy,1,0,0,0
65424,mrfuzzy,1,1,1,1
65426,mrfuzzy,0,0,0,0
65434,mrfuzzy,1,0,0,0
65435,mrfuzzy,1,1,1,1
65437,lovebear,0,0,0,0
65438,mrfuzzy,0,0,0,0
65440,mrfuzzy,1,1,1,1
65441,mrfuzzy,0,0,0,0
65445,mrfuzzy,1,1,1,1
65450,mrfuzzy,1,1,1,1
65451,mrfuzzy,0,0,0,0
65454,mrfuzzy,0,0,0,0
65457,mrfuzzy,1,1,0,0
65458,mrfuzzy,1,1,1,0
65462,mrfuzzy,0,0,0,0
65464,mrfuzzy,0,0,0,0
65466,mrfuzzy,1,1,1,1
65471,mrfuzzy,1,1,0,0
65472,mrfuzzy,1,1,1,1
65476,mrfuzzy,0,0,0,0
65477,mrfuzzy,0,0,0,0
65478,lovebear,0,0,0,0
65479,lovebear,0,0,0,0
65481,mrfuzzy,0,0,0,0
65482,mrfuzzy,0,0,0,0
65483,mrfuzzy,1,1,1,1
65484,mrfuzzy,0,0,0,0
65485,mrfuzzy,1,1,1,0
65486,mrfuzzy,0,0,0,0
65488,mrfuzzy,1,1,1,1
65489,mrfuzzy,0,0,0,0
65496,lovebear,0,0,0,0
65497,mrfuzzy,0,0,0,0
65498,lovebear,1,1,1,1
65500,mrfuzzy,1,0,0,0
65502,mrfuzzy,0,0,0,0
65506,mrfuzzy,0,0,0,0
65509,mrfuzzy,0,0,0,0
65510,mrfuzzy,1,0,0,0
65514,lovebear,0,0,0,0
65515,mrfuzzy,1,1,1,1
65517,mrfuzzy,1,1,1,1
65522,mrfuzzy,1,1,0,0
65523,mrfuzzy,0,0,0,0
65524,mrfuzzy,1,0,0,0
65525,mrfuzzy,0,0,0,0
65527,lovebear,1,0,0,0
65526,mrfuzzy,0,0,0,0
65530,mrfuzzy,1,0,0,0
65533,mrfuzzy,0,0,0,0
65535,mrfuzzy,0,0,0,0
65539,mrfuzzy,1,0,0,0
65540,mrfuzzy,0,0,0,0
65541,mrfuzzy,1,0,0,0
65543,mrfuzzy,0,0,0,0
65542,mrfuzzy,0,0,0,0
65545,mrfuzzy,1,0,0,0
65547,mrfuzzy,0,0,0,0
65548,mrfuzzy,0,0,0,0
65549,mrfuzzy,1,0,0,0
65552,mrfuzzy,1,1,1,1
65551,mrfuzzy,0,0,0,0
65550,mrfuzzy,1,1,0,0
65554,mrfuzzy,1,0,0,0
65556,mrfuzzy,0,0,0,0
65555,mrfuzzy,1,1,1,1
65557,mrfuzzy,0,0,0,0
65559,mrfuzzy,0,0,0,0
65560,mrfuzzy,0,0,0,0
65562,mrfuzzy,1,1,0,0
65564,lovebear,1,0,0,0
65566,mrfuzzy,0,0,0,0
65569,mrfuzzy,1,0,0,0
65570,mrfuzzy,0,0,0,0
65571,mrfuzzy,1,1,0,0
65573,mrfuzzy,0,0,0,0
65575,mrfuzzy,1,0,0,0
65577,mrfuzzy,1,1,0,0
65578,mrfuzzy,0,0,0,0
65586,mrfuzzy,0,0,0,0
65589,lovebear,1,1,0,0
65590,mrfuzzy,1,1,1,1
65599,mrfuzzy,1,1,1,1
65598,mrfuzzy,1,1,1,1
65605,mrfuzzy,1,1,1,1
65607,mrfuzzy,0,0,0,0
65608,mrfuzzy,0,0,0,0
65612,mrfuzzy,1,0,0,0
65610,mrfuzzy,0,0,0,0
65611,mrfuzzy,1,1,0,0
65614,lovebear,1,1,1,0
65619,mrfuzzy,1,0,0,0
65621,mrfuzzy,1,1,1,1
65620,mrfuzzy,0,0,0,0
65622,mrfuzzy,1,1,1,1
65628,mrfuzzy,0,0,0,0
65626,mrfuzzy,1,0,0,0
65633,mrfuzzy,1,1,1,1
65638,mrfuzzy,0,0,0,0
65643,mrfuzzy,0,0,0,0
65645,mrfuzzy,1,1,0,0
65646,mrfuzzy,1,1,1,1
65647,mrfuzzy,0,0,0,0
65650,mrfuzzy,1,1,1,0
65648,mrfuzzy,1,1,0,0
65651,mrfuzzy,1,1,0,0
65652,mrfuzzy,1,1,1,0
65655,mrfuzzy,1,0,0,0
65657,mrfuzzy,1,1,1,1
65659,mrfuzzy,1,0,0,0
65660,mrfuzzy,0,0,0,0
65662,mrfuzzy,0,0,0,0
65663,mrfuzzy,1,0,0,0
65667,mrfuzzy,0,0,0,0
65668,mrfuzzy,0,0,0,0
65669,mrfuzzy,0,0,0,0
65671,mrfuzzy,0,0,0,0
65672,lovebear,1,1,1,0
65674,mrfuzzy,0,0,0,0
65675,lovebear,0,0,0,0
65688,mrfuzzy,0,0,0,0
65689,mrfuzzy,0,0,0,0
65690,mrfuzzy,0,0,0,0
65696,mrfuzzy,0,0,0,0
65699,lovebear,0,0,0,0
65706,mrfuzzy,0,0,0,0
65705,mrfuzzy,1,1,1,1
65711,lovebear,0,0,0,0
65714,mrfuzzy,1,1,1,1
65716,mrfuzzy,0,0,0,0
65717,mrfuzzy,0,0,0,0
65719,lovebear,0,0,0,0
65721,lovebear,1,1,1,1
65726,mrfuzzy,1,1,1,1
65727,mrfuzzy,1,0,0,0
65731,mrfuzzy,1,1,1,0
65735,mrfuzzy,0,0,0,0
65736,mrfuzzy,0,0,0,0
65741,mrfuzzy,0,0,0,0
65742,mrfuzzy,0,0,0,0
65744,mrfuzzy,1,0,0,0
65746,lovebear,1,1,1,1
65753,mrfuzzy,0,0,0,0
65754,mrfuzzy,0,0,0,0
65755,mrfuzzy,1,1,1,1
65756,mrfuzzy,1,1,0,0
65757,mrfuzzy,0,0,0,0
65758,lovebear,0,0,0,0
65764,mrfuzzy,1,1,0,0
65765,mrfuzzy,1,1,1,1
65767,lovebear,1,0,0,0
65770,mrfuzzy,0,0,0,0
65772,lovebear,1,1,1,1
65775,mrfuzzy,0,0,0,0
65776,mrfuzzy,0,0,0,0
65778,mrfuzzy,0,0,0,0
65782,mrfuzzy,0,0,0,0
65787,mrfuzzy,1,1,1,1
65790,mrfuzzy,0,0,0,0
65789,mrfuzzy,0,0,0,0
65793,mrfuzzy,0,0,0,0
65792,mrfuzzy,1,1,1,0
65798,mrfuzzy,1,0,0,0
65797,mrfuzzy,0,0,0,0
65800,mrfuzzy,0,0,0,0
65802,mrfuzzy,1,1,0,0
65801,mrfuzzy,0,0,0,0
65805,mrfuzzy,1,0,0,0
65807,mrfuzzy,0,0,0,0
65809,mrfuzzy,0,0,0,0
65813,mrfuzzy,0,0,0,0
65816,mrfuzzy,0,0,0,0
65817,mrfuzzy,0,0,0,0
65821,mrfuzzy,1,1,1,1
65819,mrfuzzy,1,0,0,0
65824,mrfuzzy,0,0,0,0
65826,mrfuzzy,0,0,0,0
65829,lovebear,1,0,0,0
65827,mrfuzzy,0,0,0,0
65832,mrfuzzy,1,1,1,1
65833,mrfuzzy,0,0,0,0
65835,mrfuzzy,1,1,1,1
65839,lovebear,0,0,0,0
65838,mrfuzzy,1,1,1,1
65840,mrfuzzy,0,0,0,0
65841,mrfuzzy,0,0,0,0
65842,mrfuzzy,1,1,1,0
65845,mrfuzzy,1,0,0,0
65851,mrfuzzy,0,0,0,0
65850,mrfuzzy,0,0,0,0
65852,mrfuzzy,1,1,1,1
65854,mrfuzzy,0,0,0,0
65856,lovebear,1,1,0,0
65861,mrfuzzy,0,0,0,0
65858,mrfuzzy,0,0,0,0
65863,lovebear,1,1,1,1
65865,mrfuzzy,0,0,0,0
65871,mrfuzzy,1,0,0,0
65873,mrfuzzy,1,1,0,0
65878,mrfuzzy,1,1,1,1
65880,mrfuzzy,0,0,0,0
65882,lovebear,0,0,0,0
65881,mrfuzzy,1,0,0,0
65884,mrfuzzy,0,0,0,0
65885,mrfuzzy,0,0,0,0
65889,mrfuzzy,1,1,0,0
65888,mrfuzzy,1,0,0,0
65893,mrfuzzy,0,0,0,0
65895,mrfuzzy,0,0,0,0
65896,mrfuzzy,1,1,1,1
65897,mrfuzzy,1,1,1,0
65898,mrfuzzy,1,1,1,1
65902,mrfuzzy,1,1,0,0
65905,mrfuzzy,0,0,0,0
65907,lovebear,0,0,0,0
65910,mrfuzzy,0,0,0,0
65913,mrfuzzy,0,0,0,0
65911,mrfuzzy,0,0,0,0
65912,mrfuzzy,1,1,1,0
65916,mrfuzzy,1,0,0,0
65917,lovebear,1,1,1,1
65918,mrfuzzy,1,1,1,1
65925,mrfuzzy,1,0,0,0
65928,mrfuzzy,1,1,1,0
65931,mrfuzzy,1,1,1,1
65932,mrfuzzy,1,0,0,0
65934,lovebear,1,1,0,0
65937,mrfuzzy,1,1,1,1
65936,mrfuzzy,1,0,0,0
65941,mrfuzzy,1,1,1,0
65942,mrfuzzy,0,0,0,0
65943,mrfuzzy,0,0,0,0
65944,lovebear,1,1,1,1
65948,mrfuzzy,1,1,1,1
65951,mrfuzzy,0,0,0,0
65952,mrfuzzy,0,0,0,0
65954,mrfuzzy,0,0,0,0
65955,mrfuzzy,1,1,1,0
65962,mrfuzzy,1,0,0,0
65960,lovebear,1,1,1,1
65963,mrfuzzy,1,1,1,1
65968,mrfuzzy,1,1,1,0
65970,mrfuzzy,1,1,1,0
65971,mrfuzzy,0,0,0,0
65972,mrfuzzy,0,0,0,0
65973,mrfuzzy,0,0,0,0
65974,mrfuzzy,0,0,0,0
65977,mrfuzzy,1,1,0,0
65980,mrfuzzy,0,0,0,0
65982,mrfuzzy,0,0,0,0
65983,mrfuzzy,0,0,0,0
65985,mrfuzzy,1,0,0,0
65986,mrfuzzy,0,0,0,0
65990,mrfuzzy,1,1,1,0
65992,lovebear,0,0,0,0
65998,mrfuzzy,1,0,0,0
65999,lovebear,1,1,1,1
66000,mrfuzzy,0,0,0,0
66001,mrfuzzy,1,1,1,0
66005,mrfuzzy,0,0,0,0
66010,mrfuzzy,1,1,1,1
66015,mrfuzzy,0,0,0,0
66016,mrfuzzy,0,0,0,0
66018,mrfuzzy,1,1,1,1
66017,mrfuzzy,1,0,0,0
66020,mrfuzzy,1,1,1,1
66022,mrfuzzy,1,1,1,0
66023,mrfuzzy,1,1,1,1
66026,mrfuzzy,1,0,0,0
66031,mrfuzzy,1,1,1,1
66032,mrfuzzy,0,0,0,0
66033,mrfuzzy,0,0,0,0
66035,lovebear,1,1,0,0
66038,mrfuzzy,0,0,0,0
66040,mrfuzzy,0,0,0,0
66039,mrfuzzy,1,0,0,0
66041,mrfuzzy,0,0,0,0
66050,mrfuzzy,1,1,1,1
66052,mrfuzzy,1,1,1,1
66053,mrfuzzy,1,1,1,0
66056,mrfuzzy,0,0,0,0
66057,mrfuzzy,1,1,1,0
66058,mrfuzzy,1,0,0,0
66063,mrfuzzy,1,1,0,0
66062,mrfuzzy,0,0,0,0
66066,mrfuzzy,0,0,0,0
66072,mrfuzzy,0,0,0,0
66073,mrfuzzy,0,0,0,0
66075,mrfuzzy,0,0,0,0
66074,mrfuzzy,1,1,1,1
66077,lovebear,0,0,0,0
66078,mrfuzzy,0,0,0,0
66079,lovebear,0,0,0,0
66085,mrfuzzy,0,0,0,0
66088,mrfuzzy,0,0,0,0
66087,mrfuzzy,0,0,0,0
66089,mrfuzzy,1,1,0,0
66092,mrfuzzy,1,1,1,0
66098,mrfuzzy,0,0,0,0
66099,mrfuzzy,0,0,0,0
66101,lovebear,1,0,0,0
66103,mrfuzzy,1,1,1,1
66105,mrfuzzy,1,0,0,0
66106,mrfuzzy,0,0,0,0
66107,mrfuzzy,1,1,0,0
66109,mrfuzzy,0,0,0,0
66114,mrfuzzy,1,1,1,1
66111,mrfuzzy,1,1,1,1
66118,mrfuzzy,0,0,0,0
66119,lovebear,1,1,0,0
66122,mrfuzzy,1,1,1,1
66124,mrfuzzy,0,0,0,0
66128,mrfuzzy,1,0,0,0
66135,mrfuzzy,1,0,0,0
66139,mrfuzzy,1,1,1,1
66141,lovebear,1,1,1,1
66142,lovebear,0,0,0,0
66156,mrfuzzy,1,1,1,0
66160,mrfuzzy,1,1,1,1
66162,mrfuzzy,0,0,0,0
66164,mrfuzzy,1,1,1,0
66168,mrfuzzy,1,0,0,0
66169,mrfuzzy,1,0,0,0
66170,mrfuzzy,1,0,0,0
66172,mrfuzzy,1,1,1,1
66174,mrfuzzy,1,1,0,0
66175,mrfuzzy,0,0,0,0
66180,mrfuzzy,0,0,0,0
66181,mrfuzzy,0,0,0,0
66185,mrfuzzy,1,0,0,0
66188,mrfuzzy,1,0,0,0
66190,mrfuzzy,1,1,1,1
66189,mrfuzzy,1,1,0,0
66198,mrfuzzy,0,0,0,0
66210,mrfuzzy,1,1,1,1
66211,mrfuzzy,0,0,0,0
66215,lovebear,0,0,0,0
66216,mrfuzzy,1,1,1,1
66218,mrfuzzy,1,0,0,0
66222,mrfuzzy,0,0,0,0
66224,mrfuzzy,0,0,0,0
66226,lovebear,1,1,1,0
66228,mrfuzzy,1,1,1,0
66230,mrfuzzy,1,1,0,0
66232,mrfuzzy,1,1,0,0
66237,mrfuzzy,1,0,0,0
66239,mrfuzzy,0,0,0,0
66240,mrfuzzy,0,0,0,0
66244,mrfuzzy,0,0,0,0
66248,mrfuzzy,0,0,0,0
66251,mrfuzzy,0,0,0,0
66253,mrfuzzy,1,1,1,0
66257,mrfuzzy,0,0,0,0
66259,mrfuzzy,1,1,1,1
66261,mrfuzzy,1,1,0,0
66262,mrfuzzy,0,0,0,0
66263,mrfuzzy,1,0,0,0
66265,lovebear,0,0,0,0
66267,mrfuzzy,0,0,0,0
66268,mrfuzzy,0,0,0,0
66269,mrfuzzy,1,1,1,1
66273,lovebear,1,1,0,0
66276,mrfuzzy,1,1,1,0
66274,mrfuzzy,0,0,0,0
66277,lovebear,0,0,0,0
66279,mrfuzzy,0,0,0,0
66282,mrfuzzy,1,1,0,0
66283,mrfuzzy,0,0,0,0
66284,mrfuzzy,0,0,0,0
66285,mrfuzzy,0,0,0,0
66286,mrfuzzy,0,0,0,0
66287,lovebear,0,0,0,0
66290,lovebear,0,0,0,0
66291,mrfuzzy,1,0,0,0
66297,lovebear,1,0,0,0
66298,mrfuzzy,1,1,1,1
66301,mrfuzzy,0,0,0,0
66300,mrfuzzy,0,0,0,0
66302,mrfuzzy,1,1,1,0
66309,mrfuzzy,0,0,0,0
66312,mrfuzzy,0,0,0,0
66315,mrfuzzy,0,0,0,0
66321,mrfuzzy,0,0,0,0
66327,mrfuzzy,0,0,0,0
66332,mrfuzzy,1,0,0,0
66341,mrfuzzy,0,0,0,0
66342,mrfuzzy,0,0,0,0
66343,mrfuzzy,0,0,0,0
66346,mrfuzzy,1,1,1,1
66347,mrfuzzy,1,1,1,0
66348,lovebear,0,0,0,0
66350,mrfuzzy,0,0,0,0
66352,mrfuzzy,1,0,0,0
66353,lovebear,1,1,1,1
66357,mrfuzzy,1,1,1,1
66359,lovebear,1,0,0,0
66363,mrfuzzy,0,0,0,0
66366,lovebear,0,0,0,0
66368,mrfuzzy,0,0,0,0
66371,lovebear,1,1,0,0
66372,mrfuzzy,0,0,0,0
66378,mrfuzzy,0,0,0,0
66379,mrfuzzy,1,1,1,0
66380,mrfuzzy,0,0,0,0
66386,mrfuzzy,0,0,0,0
66387,mrfuzzy,1,1,1,1
66389,lovebear,0,0,0,0
66392,mrfuzzy,0,0,0,0
66393,mrfuzzy,0,0,0,0
66394,lovebear,0,0,0,0
66395,mrfuzzy,1,0,0,0
66398,mrfuzzy,0,0,0,0
66402,mrfuzzy,0,0,0,0
66401,mrfuzzy,0,0,0,0
66404,mrfuzzy,1,0,0,0
66406,mrfuzzy,0,0,0,0
66405,mrfuzzy,0,0,0,0
66407,mrfuzzy,1,1,1,0
66408,mrfuzzy,0,0,0,0
66411,mrfuzzy,0,0,0,0
66418,mrfuzzy,0,0,0,0
66420,mrfuzzy,1,1,0,0
66422,mrfuzzy,1,0,0,0
66421,mrfuzzy,1,0,0,0
66423,mrfuzzy,0,0,0,0
66424,mrfuzzy,1,1,1,0
66432,mrfuzzy,1,1,1,1
66435,mrfuzzy,1,1,1,1
66434,mrfuzzy,1,1,0,0
66436,mrfuzzy,0,0,0,0
66438,mrfuzzy,1,1,1,1
66443,lovebear,1,1,1,1
66445,lovebear,1,1,0,0
66446,mrfuzzy,0,0,0,0
66447,mrfuzzy,1,0,0,0
66451,mrfuzzy,1,1,1,1
66454,lovebear,1,0,0,0
66456,mrfuzzy,0,0,0,0
66455,mrfuzzy,0,0,0,0
66462,mrfuzzy,1,1,1,1
66463,mrfuzzy,1,1,0,0
66464,lovebear,0,0,0,0
66465,mrfuzzy,1,1,1,1
66470,mrfuzzy,1,1,1,0
66476,mrfuzzy,0,0,0,0
66475,lovebear,0,0,0,0
66477,lovebear,1,1,1,0
66479,mrfuzzy,1,1,1,0
66481,mrfuzzy,1,1,1,0
66482,lovebear,0,0,0,0
66484,mrfuzzy,1,0,0,0
66486,mrfuzzy,0,0,0,0
66491,mrfuzzy,1,0,0,0
66493,lovebear,0,0,0,0
66495,mrfuzzy,1,1,1,0
66498,mrfuzzy,0,0,0,0
66497,mrfuzzy,1,1,1,0
66499,lovebear,1,1,0,0
66500,lovebear,1,1,1,1
66502,mrfuzzy,0,0,0,0
66503,mrfuzzy,0,0,0,0
66505,mrfuzzy,1,1,0,0
66510,mrfuzzy,0,0,0,0
66515,mrfuzzy,1,0,0,0
66517,mrfuzzy,0,0,0,0
66518,lovebear,0,0,0,0
66523,mrfuzzy,0,0,0,0
66529,mrfuzzy,1,1,0,0
66531,mrfuzzy,0,0,0,0
66533,lovebear,1,0,0,0
66538,mrfuzzy,0,0,0,0
66539,mrfuzzy,1,0,0,0
66540,mrfuzzy,1,1,1,1
66541,mrfuzzy,0,0,0,0
66549,mrfuzzy,1,1,1,0
66551,mrfuzzy,1,0,0,0
66553,mrfuzzy,1,1,1,0
66559,mrfuzzy,1,0,0,0
66554,mrfuzzy,0,0,0,0
66557,mrfuzzy,1,0,0,0
66560,mrfuzzy,0,0,0,0
66558,lovebear,1,1,0,0
66562,mrfuzzy,0,0,0,0
66566,mrfuzzy,1,1,1,1
66573,mrfuzzy,0,0,0,0
66571,mrfuzzy,1,1,1,0
66575,mrfuzzy,0,0,0,0
66576,mrfuzzy,0,0,0,0
66574,mrfuzzy,1,1,1,0
66578,mrfuzzy,1,1,1,0
66583,mrfuzzy,0,0,0,0
66588,mrfuzzy,0,0,0,0
66587,mrfuzzy,1,1,1,0
66592,mrfuzzy,0,0,0,0
66593,mrfuzzy,1,1,1,0
66594,mrfuzzy,0,0,0,0
66596,mrfuzzy,0,0,0,0
66600,lovebear,0,0,0,0
66602,mrfuzzy,0,0,0,0
66604,mrfuzzy,1,1,1,1
66607,mrfuzzy,0,0,0,0
66609,mrfuzzy,1,1,0,0
66610,mrfuzzy,0,0,0,0
66611,lovebear,0,0,0,0
66616,mrfuzzy,1,1,0,0
66619,lovebear,0,0,0,0
66618,mrfuzzy,0,0,0,0
66620,mrfuzzy,0,0,0,0
66622,mrfuzzy,0,0,0,0
66624,mrfuzzy,1,0,0,0
66625,mrfuzzy,1,1,1,0
66627,mrfuzzy,1,1,1,0
66630,mrfuzzy,1,0,0,0
66633,lovebear,1,0,0,0
66636,mrfuzzy,0,0,0,0
66637,mrfuzzy,0,0,0,0
66640,mrfuzzy,1,1,1,1
66641,mrfuzzy,0,0,0,0
66644,mrfuzzy,0,0,0,0
66648,mrfuzzy,0,0,0,0
66649,mrfuzzy,0,0,0,0
66654,mrfuzzy,1,1,0,0
66655,mrfuzzy,1,0,0,0
66663,mrfuzzy,0,0,0,0
66664,mrfuzzy,0,0,0,0
66666,mrfuzzy,0,0,0,0
66669,mrfuzzy,0,0,0,0
66670,mrfuzzy,0,0,0,0
66671,lovebear,1,0,0,0
66673,mrfuzzy,1,1,1,1
66676,mrfuzzy,0,0,0,0
66675,mrfuzzy,0,0,0,0
66677,mrfuzzy,0,0,0,0
66683,mrfuzzy,0,0,0,0
66691,mrfuzzy,0,0,0,0
66693,mrfuzzy,0,0,0,0
66696,mrfuzzy,1,0,0,0
66694,mrfuzzy,0,0,0,0
66695,mrfuzzy,0,0,0,0
66698,mrfuzzy,1,0,0,0
66700,lovebear,0,0,0,0
66699,mrfuzzy,1,1,1,1
66701,mrfuzzy,1,1,0,0
66703,mrfuzzy,1,0,0,0
66704,lovebear,1,1,1,0
66707,mrfuzzy,0,0,0,0
66709,lovebear,0,0,0,0
66711,mrfuzzy,1,1,1,0
66712,lovebear,1,1,1,0
66716,lovebear,0,0,0,0
66718,mrfuzzy,1,1,1,0
66719,mrfuzzy,0,0,0,0
66721,lovebear,1,1,1,1
66722,mrfuzzy,1,0,0,0
66725,mrfuzzy,1,1,1,1
66726,mrfuzzy,0,0,0,0
66728,mrfuzzy,1,1,1,1
66727,mrfuzzy,0,0,0,0
66729,mrfuzzy,0,0,0,0
66744,mrfuzzy,0,0,0,0
66743,lovebear,0,0,0,0
66742,mrfuzzy,0,0,0,0
66751,mrfuzzy,1,1,0,0
66754,mrfuzzy,1,0,0,0
66752,mrfuzzy,0,0,0,0
66758,mrfuzzy,1,1,0,0
66762,mrfuzzy,0,0,0,0
66765,mrfuzzy,1,0,0,0
66768,mrfuzzy,0,0,0,0
66772,mrfuzzy,0,0,0,0
66773,mrfuzzy,0,0,0,0
66775,mrfuzzy,0,0,0,0
66774,mrfuzzy,0,0,0,0
66777,mrfuzzy,0,0,0,0
66785,mrfuzzy,1,1,1,1
66786,lovebear,1,0,0,0
66791,mrfuzzy,1,0,0,0
66792,mrfuzzy,0,0,0,0
66794,mrfuzzy,1,1,1,1
66795,mrfuzzy,0,0,0,0
66800,mrfuzzy,1,1,1,1
66798,mrfuzzy,0,0,0,0
66801,mrfuzzy,1,0,0,0
66803,mrfuzzy,1,1,1,1
66809,mrfuzzy,0,0,0,0
66808,mrfuzzy,0,0,0,0
66810,mrfuzzy,1,1,1,0
66814,mrfuzzy,0,0,0,0
66813,mrfuzzy,1,0,0,0
66817,mrfuzzy,1,1,1,1
66824,mrfuzzy,1,1,1,1
66823,mrfuzzy,0,0,0,0
66826,mrfuzzy,0,0,0,0
66830,mrfuzzy,1,0,0,0
66828,mrfuzzy,0,0,0,0
66831,mrfuzzy,0,0,0,0
66833,mrfuzzy,1,0,0,0
66834,mrfuzzy,1,1,1,0
66837,mrfuzzy,1,0,0,0
66840,mrfuzzy,1,1,1,1
66841,mrfuzzy,1,1,1,0
66847,mrfuzzy,0,0,0,0
66849,mrfuzzy,0,0,0,0
66852,mrfuzzy,0,0,0,0
66851,mrfuzzy,0,0,0,0
66858,mrfuzzy,1,1,1,1
66859,mrfuzzy,1,0,0,0
66860,mrfuzzy,0,0,0,0
66865,mrfuzzy,0,0,0,0
66867,lovebear,0,0,0,0
66868,mrfuzzy,0,0,0,0
66869,mrfuzzy,0,0,0,0
66872,mrfuzzy,1,1,0,0
66880,mrfuzzy,0,0,0,0
66881,mrfuzzy,1,0,0,0
66884,mrfuzzy,1,1,0,0
66883,mrfuzzy,0,0,0,0
66885,mrfuzzy,1,1,1,0
66886,mrfuzzy,0,0,0,0
66890,mrfuzzy,0,0,0,0
66891,lovebear,0,0,0,0
66892,mrfuzzy,1,1,1,1
66893,mrfuzzy,0,0,0,0
66897,lovebear,0,0,0,0
66896,lovebear,1,1,1,0
66898,mrfuzzy,0,0,0,0
66900,mrfuzzy,0,0,0,0
66902,mrfuzzy,0,0,0,0
66903,mrfuzzy,0,0,0,0
66905,mrfuzzy,0,0,0,0
66907,mrfuzzy,0,0,0,0
66906,mrfuzzy,0,0,0,0
66909,mrfuzzy,0,0,0,0
66911,mrfuzzy,0,0,0,0
66914,lovebear,0,0,0,0
66916,mrfuzzy,0,0,0,0
66918,mrfuzzy,0,0,0,0
66919,mrfuzzy,0,0,0,0
66922,mrfuzzy,1,1,1,0
66923,mrfuzzy,0,0,0,0
66929,mrfuzzy,0,0,0,0
66931,mrfuzzy,0,0,0,0
66932,mrfuzzy,0,0,0,0
66933,mrfuzzy,0,0,0,0
66934,mrfuzzy,1,1,1,0
66936,mrfuzzy,1,1,1,1
66942,mrfuzzy,1,0,0,0
66943,mrfuzzy,1,1,1,1
66947,mrfuzzy,0,0,0,0
66950,lovebear,0,0,0,0
66951,mrfuzzy,0,0,0,0
66952,mrfuzzy,1,0,0,0
66954,mrfuzzy,0,0,0,0
66959,mrfuzzy,0,0,0,0
66962,mrfuzzy,1,0,0,0
66963,mrfuzzy,0,0,0,0
66966,lovebear,0,0,0,0
66967,mrfuzzy,0,0,0,0
66968,mrfuzzy,1,1,0,0
66970,mrfuzzy,1,0,0,0
66971,lovebear,1,1,1,1
66975,mrfuzzy,1,1,1,0
66973,mrfuzzy,0,0,0,0
66978,mrfuzzy,1,0,0,0
66983,mrfuzzy,0,0,0,0
66984,mrfuzzy,1,1,1,0
66991,mrfuzzy,1,0,0,0
66990,mrfuzzy,0,0,0,0
66988,mrfuzzy,0,0,0,0
66992,mrfuzzy,1,0,0,0
66993,mrfuzzy,1,1,1,0
67000,mrfuzzy,1,1,1,0
66997,mrfuzzy,0,0,0,0
67006,mrfuzzy,1,1,0,0
67012,lovebear,1,1,1,1
67014,mrfuzzy,0,0,0,0
67015,mrfuzzy,1,0,0,0
67017,mrfuzzy,0,0,0,0
67018,mrfuzzy,1,1,1,0
67023,mrfuzzy,0,0,0,0
67024,mrfuzzy,1,1,1,1
67025,mrfuzzy,0,0,0,0
67030,lovebear,0,0,0,0
67029,mrfuzzy,0,0,0,0
67031,mrfuzzy,0,0,0,0
67036,mrfuzzy,1,1,1,0
67038,mrfuzzy,1,1,1,1
67041,mrfuzzy,1,1,0,0
67042,mrfuzzy,1,0,0,0
67043,mrfuzzy,0,0,0,0
67044,lovebear,1,1,0,0
67045,mrfuzzy,1,0,0,0
67047,mrfuzzy,0,0,0,0
67054,mrfuzzy,1,0,0,0
67052,mrfuzzy,0,0,0,0
67057,mrfuzzy,1,1,1,0
67066,mrfuzzy,1,0,0,0
67068,mrfuzzy,1,1,1,1
67074,lovebear,0,0,0,0
67076,mrfuzzy,1,1,0,0
67078,lovebear,0,0,0,0
67079,lovebear,0,0,0,0
67080,mrfuzzy,0,0,0,0
67084,mrfuzzy,1,0,0,0
67085,mrfuzzy,0,0,0,0
67086,mrfuzzy,0,0,0,0
67088,mrfuzzy,1,0,0,0
67090,mrfuzzy,0,0,0,0
67091,mrfuzzy,1,0,0,0
67089,mrfuzzy,0,0,0,0
67094,mrfuzzy,0,0,0,0
67101,mrfuzzy,1,0,0,0
67102,mrfuzzy,0,0,0,0
67104,mrfuzzy,1,0,0,0
67112,mrfuzzy,1,1,1,1
67119,mrfuzzy,0,0,0,0
